mag_a,mag_b,backbone,image_idx,csi
VN26_x20,VN26_x50,efficientnet_b3,142,0.1629104348499996
VN26_x20,VN26_x50,efficientnet_b3,143,0.12827789223744027
VN26_x20,VN26_x50,efficientnet_b3,144,0.2274521739851253
VN26_x20,VN26_x50,efficientnet_b3,145,0.22334701533421467
VN26_x20,VN26_x50,efficientnet_b3,146,0.2000709682114876
VN26_x20,VN26_x50,efficientnet_b3,147,0.1940018251780581
VN26_x20,VN26_x50,efficientnet_b3,148,0.16805398446224876
VN26_x20,VN26_x50,efficientnet_b3,149,0.17518595168222442
VN26_x20,VN26_x50,efficientnet_b3,150,0.1428212317357815
VN26_x20,VN26_x50,efficientnet_b3,151,0.15667959322322011
VN26_x20,VN26_x50,efficientnet_b3,152,0.13093942639322384
VN26_x20,VN26_x50,efficientnet_b3,153,0.1222733898924363
VN26_x20,VN26_x50,efficientnet_b3,154,0.14535960624595745
VN26_x20,VN26_x50,efficientnet_b3,155,0.21120466979187671
VN26_x20,VN26_x50,efficientnet_b3,156,0.21536997647004327
VN26_x20,VN26_x50,efficientnet_b3,157,0.2208443704143337
VN26_x20,VN26_x50,efficientnet_b3,158,0.1954620020471747
VN26_x20,VN26_x50,efficientnet_b3,159,0.11717049351156696
VN26_x20,VN26_x50,efficientnet_b3,160,0.06963317973276652
VN26_x20,VN26_x50,efficientnet_b3,161,0.23422895007496236
VN26_x20,VN26_x50,efficientnet_b3,162,0.18023008661770135
VN26_x20,VN26_x50,efficientnet_b3,163,0.18023136779688764
VN26_x20,VN26_x50,efficientnet_b3,164,0.1955306938610977
VN26_x20,VN26_x50,efficientnet_b3,165,0.16810989081563607
VN26_x20,VN26_x50,efficientnet_b3,166,0.13931038200930787
VN26_x20,VN26_x50,efficientnet_b3,167,0.18857192905965023
VN26_x20,VN26_x50,efficientnet_b3,168,0.2094567143037602
VN26_x20,VN26_x50,efficientnet_b3,169,0.2039903830418667
VN26_x20,VN26_x50,efficientnet_b3,170,0.17656949999844596
VN26_x20,VN26_x50,efficientnet_b3,171,0.16713738546897206
VN26_x20,VN26_x50,efficientnet_b3,172,0.16704406790439616
VN26_x20,VN26_x50,efficientnet_b3,173,0.16644343057552494
VN26_x20,VN26_x50,efficientnet_b3,174,0.1295475753427002
VN26_x20,VN26_x50,efficientnet_b3,175,0.173820614179113
VN26_x20,VN26_x50,efficientnet_b3,176,0.10006727689789892
VN26_x20,VN26_x50,efficientnet_b3,177,0.1812766025716989
VN26_x20,VN26_x50,efficientnet_b3,178,0.15779426559714602
VN26_x20,VN26_x50,efficientnet_b3,179,0.14509567257588799
VN26_x20,VN26_x50,efficientnet_b3,180,0.20777457715945613
VN26_x20,VN26_x50,efficientnet_b3,181,0.2287976987331326
VN26_x20,VN26_x50,efficientnet_b3,182,0.20169956249375665
VN26_x20,VN26_x50,efficientnet_b3,183,0.22187322032756393
VN26_x20,VN26_x50,efficientnet_b3,184,0.21326275735972436
VN26_x20,VN26_x50,efficientnet_b3,185,0.1691533889525564
VN26_x20,VN26_x50,efficientnet_b3,186,0.21025902341956224
VN26_x20,VN26_x50,efficientnet_b3,187,0.17019553430943388
VN26_x20,VN26_x50,efficientnet_b3,188,0.1463961445237509
VN26_x20,VN26_x50,efficientnet_b3,189,0.19238907015818962
VN26_x20,VN26_x50,efficientnet_b3,190,0.07027564301868018
VN26_x20,VN26_x50,efficientnet_b3,191,0.22263953893987065
VN26_x20,VN26_x50,efficientnet_b3,192,0.10164345938085173
VN26_x20,VN26_x50,efficientnet_b3,193,0.22811150275970707
VN26_x20,VN26_x50,efficientnet_b3,194,0.21728104865071063
VN26_x20,VN26_x50,efficientnet_b3,195,0.0014895868578924875
VN26_x20,VN26_x50,efficientnet_b3,196,0.11744581218377882
VN26_x20,VN26_x50,efficientnet_b3,197,0.11395909409475968
VN26_x20,VN26_x50,efficientnet_b3,198,0.12786615779478477
VN26_x20,VN26_x50,efficientnet_b3,199,0.12419549340212048
VN26_x20,VN26_x50,convnext_tiny,0,0.12460135484595586
VN26_x20,VN26_x50,convnext_tiny,1,0.45067981150999953
VN26_x20,VN26_x50,convnext_tiny,2,0.34051943429152737
VN26_x20,VN26_x50,convnext_tiny,3,0.38112776291184974
VN26_x20,VN26_x50,convnext_tiny,4,0.5171816461360228
VN26_x20,VN26_x50,convnext_tiny,5,0.10004568110392387
VN26_x20,VN26_x50,convnext_tiny,6,0.16785319401524834
VN26_x20,VN26_x50,convnext_tiny,7,0.27809137106695964
VN26_x20,VN26_x50,convnext_tiny,8,0.27540290956120633
VN26_x20,VN26_x50,convnext_tiny,9,0.13956566855664096
VN26_x20,VN26_x50,convnext_tiny,10,0.13960073784405116
VN26_x20,VN26_x50,convnext_tiny,11,0.012681793483064377
VN26_x20,VN26_x50,convnext_tiny,12,0.08067454000576353
VN26_x20,VN26_x50,convnext_tiny,13,0.4840494791666667
VN26_x20,VN26_x50,convnext_tiny,14,0.09814337857261486
VN26_x20,VN26_x50,convnext_tiny,15,0.36663343582981983
VN26_x20,VN26_x50,convnext_tiny,16,0.14602551327732757
VN26_x20,VN26_x50,convnext_tiny,17,0.172327510939706
VN26_x20,VN26_x50,convnext_tiny,18,0.13799486827722304
VN26_x20,VN26_x50,convnext_tiny,19,0.07605762097971376
VN26_x20,VN26_x50,convnext_tiny,20,0.1643696879017735
VN26_x20,VN26_x50,convnext_tiny,21,0.15268454107735943
VN26_x20,VN26_x50,convnext_tiny,22,0.11143913260478411
VN26_x20,VN26_x50,convnext_tiny,23,0.15351202033749026
VN26_x20,VN26_x50,convnext_tiny,24,0.2199985255914255
VN26_x20,VN26_x50,convnext_tiny,25,0.4974510553172067
VN26_x20,VN26_x50,convnext_tiny,26,0.15717341624149658
VN26_x20,VN26_x50,convnext_tiny,27,0.2230035302327488
VN26_x20,VN26_x50,convnext_tiny,28,0.20862566636342217
VN26_x20,VN26_x50,convnext_tiny,29,0.6410452970316535
VN26_x20,VN26_x50,convnext_tiny,30,0.07343023546443027
VN26_x20,VN26_x50,convnext_tiny,31,0.12142359945842408
VN26_x20,VN26_x50,convnext_tiny,32,0.05629816910761524
VN26_x20,VN26_x50,convnext_tiny,33,0.4860455941869202
VN26_x20,VN26_x50,convnext_tiny,34,0.05829168963257004
VN26_x20,VN26_x50,convnext_tiny,35,0.20972842261904764
VN26_x20,VN26_x50,convnext_tiny,36,0.32277622248138776
VN26_x20,VN26_x50,convnext_tiny,37,0.05734423022166354
VN26_x20,VN26_x50,convnext_tiny,38,0.011607746236710438
VN26_x20,VN26_x50,convnext_tiny,39,0.5300608524659864
VN26_x20,VN26_x50,convnext_tiny,40,0.22863208313262018
VN26_x20,VN26_x50,convnext_tiny,41,0.09501051409169436
VN26_x20,VN26_x50,convnext_tiny,42,0.20696774581271551
VN26_x20,VN26_x50,convnext_tiny,43,0.1519351808180939
VN26_x20,VN26_x50,convnext_tiny,44,0.012840473318928144
VN26_x20,VN26_x50,convnext_tiny,45,0.11953946887520978
VN26_x20,VN26_x50,convnext_tiny,46,0.024376220456187786
VN26_x20,VN26_x50,convnext_tiny,47,0.22463452855863278
VN26_x20,VN26_x50,convnext_tiny,48,0.24662368516309727
VN26_x20,VN26_x50,convnext_tiny,49,0.06981932243116942
VN26_x20,VN26_x50,convnext_tiny,50,0.2011336941948275
VN26_x20,VN26_x50,convnext_tiny,51,0.2387918142729948
VN26_x20,VN26_x50,convnext_tiny,52,0.1035855694652927
VN26_x20,VN26_x50,convnext_tiny,53,0.24579078100702825
VN26_x20,VN26_x50,convnext_tiny,54,0.5736208453082624
VN26_x20,VN26_x50,convnext_tiny,55,0.1051687683830877
VN26_x20,VN26_x50,convnext_tiny,56,0.022504841472869543
VN26_x20,VN26_x50,convnext_tiny,57,0.1743122928830252
VN26_x20,VN26_x50,convnext_tiny,58,0.23094666954080975
VN26_x20,VN26_x50,convnext_tiny,59,0.5759959885861193
VN26_x20,VN26_x50,convnext_tiny,60,0.09744324298286522
VN26_x20,VN26_x50,convnext_tiny,61,0.17479601737468672
VN26_x20,VN26_x50,convnext_tiny,62,0.48582703967502017
VN26_x20,VN26_x50,convnext_tiny,63,0.10821662869525689
VN26_x20,VN26_x50,convnext_tiny,64,0.000544749149659864
VN26_x20,VN26_x50,convnext_tiny,65,0.14703554084454956
VN26_x20,VN26_x50,convnext_tiny,66,0.14789219722344324
VN26_x20,VN26_x50,convnext_tiny,67,0.5072795523445149
VN26_x20,VN26_x50,convnext_tiny,68,0.16248335047900694
VN26_x20,VN26_x50,convnext_tiny,69,0.4417047170780448
VN26_x20,VN26_x50,convnext_tiny,70,0.4954123478807621
VN26_x20,VN26_x50,convnext_tiny,71,0.09154200179535747
VN26_x20,VN26_x50,convnext_tiny,72,0.69715901761844
VN26_x20,VN26_x50,convnext_tiny,73,0.16240699974053427
VN26_x20,VN26_x50,convnext_tiny,74,0.005155187074829932
VN26_x20,VN26_x50,convnext_tiny,75,0.605706122737606
VN26_x20,VN26_x50,convnext_tiny,76,0.5570392219387755
VN26_x20,VN26_x50,convnext_tiny,77,0.05586725674144189
VN26_x20,VN26_x50,convnext_tiny,78,0.05337900047876846
VN26_x20,VN26_x50,convnext_tiny,79,0.17271345929551404
VN26_x20,VN26_x50,convnext_tiny,80,0.14360599606497906
VN26_x20,VN26_x50,convnext_tiny,81,0.0
VN26_x20,VN26_x50,convnext_tiny,82,0.5303733992996943
VN26_x20,VN26_x50,convnext_tiny,83,0.05706345822872752
VN26_x20,VN26_x50,convnext_tiny,84,0.15885452962370686
VN26_x20,VN26_x50,convnext_tiny,85,0.2090079489977751
VN26_x20,VN26_x50,convnext_tiny,86,0.09544709016396608
VN26_x20,VN26_x50,convnext_tiny,87,0.2749581685690985
VN26_x20,VN26_x50,convnext_tiny,88,0.24480495201016553
VN26_x20,VN26_x50,convnext_tiny,89,0.1339168549043089
VN26_x20,VN26_x50,convnext_tiny,90,0.02283152638431486
VN26_x20,VN26_x50,convnext_tiny,91,0.09025956422344905
VN26_x20,VN26_x50,convnext_tiny,92,0.010605486640116393
VN26_x20,VN26_x50,convnext_tiny,93,0.4665568937163059
VN26_x20,VN26_x50,convnext_tiny,94,0.3144472399998186
VN26_x20,VN26_x50,convnext_tiny,95,0.005692002131473139
VN26_x20,VN26_x50,convnext_tiny,96,0.06575836496021346
VN26_x20,VN26_x50,convnext_tiny,97,0.26649957116216155
VN26_x20,VN26_x50,convnext_tiny,98,0.4190121155961258
VN26_x20,VN26_x50,convnext_tiny,99,0.05026155085745443
VN26_x20,VN26_x50,convnext_tiny,100,0.1912198553609726
VN26_x20,VN26_x50,convnext_tiny,101,0.26145384682853745
VN26_x20,VN26_x50,convnext_tiny,102,0.22510787620465042
VN26_x20,VN26_x50,convnext_tiny,103,0.1023571579903369
VN26_x20,VN26_x50,convnext_tiny,104,0.0
VN26_x20,VN26_x50,convnext_tiny,105,0.16657565103209548
VN26_x20,VN26_x50,convnext_tiny,106,0.07684620154954173
VN26_x20,VN26_x50,convnext_tiny,107,0.057833945521993356
VN26_x20,VN26_x50,convnext_tiny,108,0.12033146533354167
VN26_x20,VN26_x50,convnext_tiny,109,0.011955170996317524
VN26_x20,VN26_x50,convnext_tiny,110,0.5546174557988492
VN26_x20,VN26_x50,convnext_tiny,111,0.2252261834956871
VN26_x20,VN26_x50,convnext_tiny,112,0.09123503494717357
VN26_x20,VN26_x50,convnext_tiny,113,0.18247416555137908
VN26_x20,VN26_x50,convnext_tiny,114,0.1393994958857516
VN26_x20,VN26_x50,convnext_tiny,115,0.1047205852530982
VN26_x20,VN26_x50,convnext_tiny,116,0.0002025849844009562
VN26_x20,VN26_x50,convnext_tiny,117,0.14676154013196321
VN26_x20,VN26_x50,convnext_tiny,118,0.08634869524384518
VN26_x20,VN26_x50,convnext_tiny,119,0.55832137542517
VN26_x20,VN26_x50,convnext_tiny,120,0.15912659749445893
VN26_x20,VN26_x50,convnext_tiny,121,0.2761521112491821
VN26_x20,VN26_x50,convnext_tiny,122,0.0784670655699453
VN26_x20,VN26_x50,convnext_tiny,123,0.4573896979653636
VN26_x20,VN26_x50,convnext_tiny,124,0.1656711703621194
VN26_x20,VN26_x50,convnext_tiny,125,0.4365330226078367
VN26_x20,VN26_x50,convnext_tiny,126,0.09363070974700388
VN26_x20,VN26_x50,convnext_tiny,127,0.4467099545080533
VN26_x20,VN26_x50,convnext_tiny,128,0.23367594942506353
VN26_x20,VN26_x50,convnext_tiny,129,0.004994278052643947
VN26_x20,VN26_x50,convnext_tiny,130,0.4903521595132165
VN26_x20,VN26_x50,convnext_tiny,131,0.8698739686631288
VN26_x20,VN26_x50,convnext_tiny,132,0.10254537357260331
VN26_x20,VN26_x50,convnext_tiny,133,0.27208142263812646
VN26_x20,VN26_x50,convnext_tiny,134,0.1740787575627282
VN26_x20,VN26_x50,convnext_tiny,135,0.3347346017438688
VN26_x20,VN26_x50,convnext_tiny,136,0.06126455590766006
VN26_x20,VN26_x50,convnext_tiny,137,0.06279795045308297
VN26_x20,VN26_x50,convnext_tiny,138,0.4924047384547873
VN26_x20,VN26_x50,convnext_tiny,139,0.17820573461704625
VN26_x20,VN26_x50,convnext_tiny,140,0.2613244969393569
VN26_x20,VN26_x50,convnext_tiny,141,0.5202423260874797
VN26_x20,VN26_x50,convnext_tiny,142,0.17363372498781812
VN26_x20,VN26_x50,convnext_tiny,143,0.1654975376432761
VN26_x20,VN26_x50,convnext_tiny,144,0.06756304407205017
VN26_x20,VN26_x50,convnext_tiny,145,0.16893572124407966
VN26_x20,VN26_x50,convnext_tiny,146,0.46841261252858485
VN26_x20,VN26_x50,convnext_tiny,147,0.06137726945098911
VN26_x20,VN26_x50,convnext_tiny,148,0.06211201605155203
VN26_x20,VN26_x50,convnext_tiny,149,0.3891951686925861
VN26_x20,VN26_x50,convnext_tiny,150,0.24538811568425503
VN26_x20,VN26_x50,convnext_tiny,151,0.18452949550620945
VN26_x20,VN26_x50,convnext_tiny,152,0.12851022430147022
VN26_x20,VN26_x50,convnext_tiny,153,0.08745633366973238
VN26_x20,VN26_x50,convnext_tiny,154,0.039420091092253556
VN26_x20,VN26_x50,convnext_tiny,155,0.05735501916383829
VN26_x20,VN26_x50,convnext_tiny,156,0.20723161598772408
VN26_x20,VN26_x50,convnext_tiny,157,0.37445355307944267
VN26_x20,VN26_x50,convnext_tiny,158,0.2816178536831583
VN26_x20,VN26_x50,convnext_tiny,159,0.031359543033235425
VN26_x20,VN26_x50,convnext_tiny,160,0.17500190640798155
VN26_x20,VN26_x50,convnext_tiny,161,0.24480423962897135
VN26_x20,VN26_x50,convnext_tiny,162,0.23904522746598642
VN26_x20,VN26_x50,convnext_tiny,163,0.1367267135140039
VN26_x20,VN26_x50,convnext_tiny,164,0.1994301445272079
VN26_x20,VN26_x50,convnext_tiny,165,0.21883515029873013
VN26_x20,VN26_x50,convnext_tiny,166,0.4087939552022397
VN26_x20,VN26_x50,convnext_tiny,167,0.129947338726824
VN26_x20,VN26_x50,convnext_tiny,168,0.10485432236232334
VN26_x20,VN26_x50,convnext_tiny,169,0.13846584645665966
VN26_x20,VN26_x50,convnext_tiny,170,0.7192154761603788
VN26_x20,VN26_x50,convnext_tiny,171,0.3922059813446485
VN26_x20,VN26_x50,convnext_tiny,172,0.10707172793517551
VN26_x20,VN26_x50,convnext_tiny,173,0.12144603610198142
VN26_x20,VN26_x50,convnext_tiny,174,0.14621689405121005
VN26_x20,VN26_x50,convnext_tiny,175,0.445841900388132
VN26_x20,VN26_x50,convnext_tiny,176,0.47044012352406245
VN26_x20,VN26_x50,convnext_tiny,177,0.06177794492956814
VN26_x20,VN26_x50,convnext_tiny,178,0.228272103045653
VN26_x20,VN26_x50,convnext_tiny,179,0.21700939635076497
VN26_x20,VN26_x50,convnext_tiny,180,0.20133773408385056
VN26_x20,VN26_x50,convnext_tiny,181,0.34355332891150286
VN26_x20,VN26_x50,convnext_tiny,182,0.025461485284413443
VN26_x20,VN26_x50,convnext_tiny,183,0.4780022782673769
VN26_x20,VN26_x50,convnext_tiny,184,0.03902601043696057
VN26_x20,VN26_x50,convnext_tiny,185,0.18589854204695008
VN26_x20,VN26_x50,convnext_tiny,186,0.018949614105540566
VN26_x20,VN26_x50,convnext_tiny,187,0.22512443282696726
VN26_x20,VN26_x50,convnext_tiny,188,0.23393904500904647
VN26_x20,VN26_x50,convnext_tiny,189,1.4091453533431974e-05
VN26_x20,VN26_x50,convnext_tiny,190,0.21879996904700685
VN26_x20,VN26_x50,convnext_tiny,191,0.27630146588417287
VN26_x20,VN26_x50,convnext_tiny,192,0.4095571843071002
VN26_x20,VN26_x50,convnext_tiny,193,0.11498884601990973
VN26_x20,VN26_x50,convnext_tiny,194,0.1803029952389034
VN26_x20,VN26_x50,convnext_tiny,195,0.1856255317774689
VN26_x20,VN26_x50,convnext_tiny,196,0.15653185540728792
VN26_x20,VN26_x50,convnext_tiny,197,0.17530817932928378
VN26_x20,VN26_x50,convnext_tiny,198,0.33349220023675735
VN26_x20,VN26_x50,convnext_tiny,199,0.15991562579466506
VN26_x20,VN26_x50,swin_tiny,0,0.17571066966920298
VN26_x20,VN26_x50,swin_tiny,1,0.22228452135337837
VN26_x20,VN26_x50,swin_tiny,2,0.24763151682536458
VN26_x20,VN26_x50,swin_tiny,3,0.2583817149134005
VN26_x20,VN26_x50,swin_tiny,4,0.07974264814205874
VN26_x20,VN26_x50,swin_tiny,5,0.3109114289923686
VN26_x20,VN26_x50,swin_tiny,6,0.19518165489516395
VN26_x20,VN26_x50,swin_tiny,7,0.2195573116437394
VN26_x20,VN26_x50,swin_tiny,8,0.2658832382160219
VN26_x20,VN26_x50,swin_tiny,9,0.3166531139362529
VN26_x20,VN26_x50,swin_tiny,10,0.10804464808035659
VN26_x20,VN26_x50,swin_tiny,11,0.2947232963658292
VN26_x20,VN26_x50,swin_tiny,12,0.17182044547766226
VN26_x20,VN26_x50,swin_tiny,13,0.14801719601322902
VN26_x20,VN26_x50,swin_tiny,14,0.3527087055436596
VN26_x20,VN26_x50,swin_tiny,15,0.3470803973747445
VN26_x20,VN26_x50,swin_tiny,16,0.1861888114988094
VN26_x20,VN26_x50,swin_tiny,17,0.1394119322622044
VN26_x20,VN26_x50,swin_tiny,18,0.09914212564432778
VN26_x20,VN26_x50,swin_tiny,19,0.20227342047290423
VN26_x20,VN26_x50,swin_tiny,20,0.09441404912220418
VN26_x20,VN26_x50,swin_tiny,21,0.30924970043411537
VN26_x20,VN26_x50,swin_tiny,22,0.08542500278528849
VN26_x20,VN26_x50,swin_tiny,23,0.11917798292020476
VN26_x20,VN26_x50,swin_tiny,24,0.13268910776269424
VN26_x20,VN26_x50,swin_tiny,25,0.28190597316692
VN26_x20,VN26_x50,swin_tiny,26,0.24525154780344996
VN26_x20,VN26_x50,swin_tiny,27,0.2586068831709552
VN26_x20,VN26_x50,swin_tiny,28,0.21025450464859066
VN26_x20,VN26_x50,swin_tiny,29,0.08673253002630803
VN26_x20,VN26_x50,swin_tiny,30,0.10985879628601808
VN26_x20,VN26_x50,swin_tiny,31,0.09125630732203721
VN26_x20,VN26_x50,swin_tiny,32,0.23827085552971414
VN26_x20,VN26_x50,swin_tiny,33,0.20621587499410224
VN26_x20,VN26_x50,swin_tiny,34,0.24853000161563524
VN26_x20,VN26_x50,swin_tiny,35,0.056197410222888856
VN26_x20,VN26_x50,swin_tiny,36,0.20830572271570827
VN26_x20,VN26_x50,swin_tiny,37,0.20206264214009775
VN26_x20,VN26_x50,swin_tiny,38,0.06610666110541001
VN26_x20,VN26_x50,swin_tiny,39,0.1378725145633229
VN26_x20,VN26_x50,swin_tiny,40,0.25169177650294344
VN26_x20,VN26_x50,swin_tiny,41,0.09704596190916115
VN26_x20,VN26_x50,swin_tiny,42,0.34641510872242837
VN26_x20,VN26_x50,swin_tiny,43,0.054201757768961356
VN26_x20,VN26_x50,swin_tiny,44,0.1966365234075866
VN26_x20,VN26_x50,swin_tiny,45,0.20384611151559132
VN26_x20,VN26_x50,swin_tiny,46,0.36239806500522875
VN26_x20,VN26_x50,swin_tiny,47,0.10029822681868711
VN26_x20,VN26_x50,swin_tiny,48,0.08542194706301104
VN26_x20,VN26_x50,swin_tiny,49,0.12733735099958063
VN26_x20,VN26_x50,swin_tiny,50,0.37439590336912426
VN26_x20,VN26_x50,swin_tiny,51,0.22528425953069528
VN26_x20,VN26_x50,swin_tiny,52,0.08751961314018963
VN26_x20,VN26_x50,swin_tiny,53,0.40022877082172575
VN26_x20,VN26_x50,swin_tiny,54,0.07924710667513812
VN26_x20,VN26_x50,swin_tiny,55,0.12215070190694367
VN26_x20,VN26_x50,swin_tiny,56,0.10499629679190592
VN26_x20,VN26_x50,swin_tiny,57,0.08546979876768918
VN26_x20,VN26_x50,swin_tiny,58,0.2495137410602999
VN26_x20,VN26_x50,swin_tiny,59,0.15642839840399383
VN26_x20,VN26_x50,swin_tiny,60,0.08148097018110555
VN26_x20,VN26_x50,swin_tiny,61,0.2672191828091732
VN26_x20,VN26_x50,swin_tiny,62,0.19096024527264643
VN26_x20,VN26_x50,swin_tiny,63,0.08425132048393458
VN26_x20,VN26_x50,swin_tiny,64,0.1717524394186587
VN26_x20,VN26_x50,swin_tiny,65,0.0976251985403565
VN26_x20,VN26_x50,swin_tiny,66,0.5956355060053341
VN26_x20,VN26_x50,swin_tiny,67,0.15401497935923325
VN26_x20,VN26_x50,swin_tiny,68,0.07168805580301352
VN26_x20,VN26_x50,swin_tiny,69,0.25862477395766886
VN26_x20,VN26_x50,swin_tiny,70,0.18151074968765493
VN26_x20,VN26_x50,swin_tiny,71,0.10617095236681758
VN26_x20,VN26_x50,swin_tiny,72,0.14299546675732708
VN26_x20,VN26_x50,swin_tiny,73,0.13301926274175715
VN26_x20,VN26_x50,swin_tiny,74,0.09923517195825997
VN26_x20,VN26_x50,swin_tiny,75,0.10667841885675701
VN26_x20,VN26_x50,swin_tiny,76,0.23252998113429205
VN26_x20,VN26_x50,swin_tiny,77,0.23660821008904306
VN26_x20,VN26_x50,swin_tiny,78,0.2526010859853823
VN26_x20,VN26_x50,swin_tiny,79,0.19664229591804064
VN26_x20,VN26_x50,swin_tiny,80,0.21643808946272972
VN26_x20,VN26_x50,swin_tiny,81,0.06972644893753564
VN26_x20,VN26_x50,swin_tiny,82,0.27481236807203097
VN26_x20,VN26_x50,swin_tiny,83,0.13994081118257592
VN26_x20,VN26_x50,swin_tiny,84,0.10651493388152665
VN26_x20,VN26_x50,swin_tiny,85,0.31705413557872025
VN26_x20,VN26_x50,swin_tiny,86,0.10282838286370015
VN26_x20,VN26_x50,swin_tiny,87,0.059490326846512204
VN26_x20,VN26_x50,swin_tiny,88,0.13704285809489772
VN26_x20,VN26_x50,swin_tiny,89,0.1101159566997653
VN26_x20,VN26_x50,swin_tiny,90,0.19815130553676905
VN26_x20,VN26_x50,swin_tiny,91,0.04020778776721815
VN26_x20,VN26_x50,swin_tiny,92,0.30017933707503364
VN26_x20,VN26_x50,swin_tiny,93,0.172880723081725
VN26_x20,VN26_x50,swin_tiny,94,0.04795925580827881
VN26_x20,VN26_x50,swin_tiny,95,0.5713209872720039
VN26_x20,VN26_x50,swin_tiny,96,0.272615920672129
VN26_x20,VN26_x50,swin_tiny,97,0.060498136484675974
VN26_x20,VN26_x50,swin_tiny,98,0.2146060214888087
VN26_x20,VN26_x50,swin_tiny,99,0.09892292044325789
VN26_x20,VN26_x50,swin_tiny,100,0.41027619729748793
VN26_x20,VN26_x50,swin_tiny,101,0.37147552216079444
VN26_x20,VN26_x50,swin_tiny,102,0.08126877430851698
VN26_x20,VN26_x50,swin_tiny,103,0.1068173820466803
VN26_x20,VN26_x50,swin_tiny,104,0.4018753256823051
VN26_x20,VN26_x50,swin_tiny,105,0.09236761997313415
VN26_x20,VN26_x50,swin_tiny,106,0.44941675336477066
VN26_x20,VN26_x50,swin_tiny,107,0.07363062876117961
VN26_x20,VN26_x50,swin_tiny,108,0.11280040069747017
VN26_x20,VN26_x50,swin_tiny,109,0.04508277155990669
VN26_x20,VN26_x50,swin_tiny,110,0.12156223510124257
VN26_x20,VN26_x50,swin_tiny,111,0.16532654712762865
VN26_x20,VN26_x50,swin_tiny,112,0.12521946757385316
VN26_x20,VN26_x50,swin_tiny,113,0.10819737939610903
VN26_x20,VN26_x50,swin_tiny,114,0.3205184130718724
VN26_x20,VN26_x50,swin_tiny,115,0.1833785692659546
VN26_x20,VN26_x50,swin_tiny,116,0.12239408957835635
VN26_x20,VN26_x50,swin_tiny,117,0.30454551514380107
VN26_x20,VN26_x50,swin_tiny,118,0.1309079217612039
VN26_x20,VN26_x50,swin_tiny,119,0.0878711740942625
VN26_x20,VN26_x50,swin_tiny,120,0.13132314959874794
VN26_x20,VN26_x50,swin_tiny,121,0.12336293355772143
VN26_x20,VN26_x50,swin_tiny,122,0.23767203411504756
VN26_x20,VN26_x50,swin_tiny,123,0.18409560738495953
VN26_x20,VN26_x50,swin_tiny,124,0.258428202795394
VN26_x20,VN26_x50,swin_tiny,125,0.0963157483957179
VN26_x20,VN26_x50,swin_tiny,126,0.07254238042940299
VN26_x20,VN26_x50,swin_tiny,127,0.11257526543434067
VN26_x20,VN26_x50,swin_tiny,128,0.20994619483179888
VN26_x20,VN26_x50,swin_tiny,129,0.41482578208573395
VN26_x20,VN26_x50,swin_tiny,130,0.05435150312625168
VN26_x20,VN26_x50,swin_tiny,131,0.07439071714320085
VN26_x20,VN26_x50,swin_tiny,132,0.2536768958042089
VN26_x20,VN26_x50,swin_tiny,133,0.130578918447293
VN26_x20,VN26_x50,swin_tiny,134,0.17920207675549082
VN26_x20,VN26_x50,swin_tiny,135,0.02144352295911608
VN26_x20,VN26_x50,swin_tiny,136,0.02191086331256781
VN26_x20,VN26_x50,swin_tiny,137,0.13977469588695376
VN26_x20,VN26_x50,swin_tiny,138,0.28207815539071207
VN26_x20,VN26_x50,swin_tiny,139,0.09280404785757233
VN26_x20,VN26_x50,swin_tiny,140,0.09559678892244772
VN26_x20,VN26_x50,swin_tiny,141,0.06862057135008932
VN26_x20,VN26_x50,swin_tiny,142,0.10430201044643565
VN26_x20,VN26_x50,swin_tiny,143,0.060487404017045034
VN26_x20,VN26_x50,swin_tiny,144,0.038866074442495256
VN26_x20,VN26_x50,swin_tiny,145,0.18245475226336794
VN26_x20,VN26_x50,swin_tiny,146,0.0733483373735253
VN26_x20,VN26_x50,swin_tiny,147,0.06916504854474531
VN26_x20,VN26_x50,swin_tiny,148,0.27603057011787197
VN26_x20,VN26_x50,swin_tiny,149,0.2635438093717257
VN26_x20,VN26_x50,swin_tiny,150,0.06894179577925597
VN26_x20,VN26_x50,swin_tiny,151,0.08709990810898836
VN26_x20,VN26_x50,swin_tiny,152,0.20480307180771573
VN26_x20,VN26_x50,swin_tiny,153,0.29844443077170374
VN26_x20,VN26_x50,swin_tiny,154,0.07407506819246741
VN26_x20,VN26_x50,swin_tiny,155,0.07949873167713693
VN26_x20,VN26_x50,swin_tiny,156,0.06881032898680563
VN26_x20,VN26_x50,swin_tiny,157,0.2770575902074267
VN26_x20,VN26_x50,swin_tiny,158,0.07992329707786609
VN26_x20,VN26_x50,swin_tiny,159,0.4012468592763811
VN26_x20,VN26_x50,swin_tiny,160,0.11609634314618465
VN26_x20,VN26_x50,swin_tiny,161,0.09426790699761854
VN26_x20,VN26_x50,swin_tiny,162,0.23827984355012133
VN26_x20,VN26_x50,swin_tiny,163,0.05608062418998285
VN26_x20,VN26_x50,swin_tiny,164,0.15257929317774077
VN26_x20,VN26_x50,swin_tiny,165,0.19463190681055842
VN26_x20,VN26_x50,swin_tiny,166,0.167925462093371
VN26_x20,VN26_x50,swin_tiny,167,0.23268425654672065
VN26_x20,VN26_x50,swin_tiny,168,0.07464517976279365
