dataset,backbone,perturbation,severity,tag,n_flip,first_order_frac,switch_frac,switch_winner_in_top3,switch_winner_in_top5,median_clean_rank_switch
PCA11,efficientnet_b3,pixelate,0.25,pixelate_0_25,5538,0.1673889490790899,0.83261105092091,0.10843634786380395,0.22554760355671222,10.0
PCA11,efficientnet_b3,scratch,mild,scratch_mild,1322,0.6384266263237519,0.3615733736762481,0.5104602510460251,0.7656903765690377,3.0
PCA11,efficientnet_b3,scratch,moderate,scratch_moderate,2042,0.5798237022526934,0.4201762977473066,0.5862470862470862,0.8881118881118881,3.0
PCA11,efficientnet_b3,scratch,severe,scratch_severe,3630,0.38732782369146007,0.61267217630854,0.4087230215827338,0.7553956834532374,4.0
PCA11,efficientnet_b3,rotation,45,rotation_45,1663,0.555622369212267,0.444377630787733,0.40324763193504737,0.803788903924222,4.0
PCA11,efficientnet_b3,rotation,90,rotation_90,757,0.6869220607661823,0.3130779392338177,0.620253164556962,0.9746835443037974,3.0
PCA11,efficientnet_b3,rotation,135,rotation_135,1805,0.5135734072022161,0.48642659279778394,0.3804100227790433,0.7938496583143508,4.0
PCA11,efficientnet_b3,rotation,180,rotation_180,491,0.7067209775967414,0.29327902240325865,0.5972222222222222,0.9236111111111112,3.0
PCA11,efficientnet_b3,compound,mild,compound_mild,4557,0.20693438665788896,0.793065613342111,0.11206419479800775,0.27061427780852243,9.0
PCA11,efficientnet_b3,compound,moderate,compound_moderate,6452,0.10446373217606944,0.8955362678239306,0.07217030114226376,0.18137763932156456,11.0
PCA11,efficientnet_b3,compound,severe,compound_severe,7996,0.060030015007503754,0.9399699849924963,0.02488025545502927,0.07490686535391165,11.0
PCA11,efficientnet_b3,compound_optical,mild,compound_optical_mild,2423,0.43375980189847296,0.566240198101527,0.22230320699708456,0.4978134110787172,6.0
PCA11,efficientnet_b3,compound_optical,moderate,compound_optical_moderate,4459,0.20946400538237273,0.7905359946176272,0.1673758865248227,0.40879432624113476,6.0
PCA11,efficientnet_b3,compound_optical,severe,compound_optical_severe,5541,0.1849846598086988,0.8150153401913012,0.15943312666076173,0.3775465013286094,7.0
PCA11,efficientnet_b3,compound_digital,mild,compound_digital_mild,2118,0.4636449480642115,0.5363550519357885,0.2605633802816901,0.5360915492957746,5.0
PCA11,efficientnet_b3,compound_digital,moderate,compound_digital_moderate,4112,0.29815175097276264,0.7018482490272373,0.15072765072765074,0.3974358974358974,6.0
PCA11,efficientnet_b3,compound_digital,severe,compound_digital_severe,3991,0.29190679027812577,0.7080932097218742,0.18683651804670912,0.4200283085633404,6.0
PCA11,efficientnet_b3,compound_field,mild,compound_field_mild,3196,0.3598247809762203,0.6401752190237797,0.24193548387096775,0.6309872922776149,5.0
PCA11,efficientnet_b3,compound_field,moderate,compound_field_moderate,5319,0.2430908065425832,0.7569091934574168,0.2024341778440139,0.5722801788375559,5.0
PCA11,efficientnet_b3,compound_field,severe,compound_field_severe,6221,0.1485291753737341,0.8514708246262659,0.13309420426656599,0.42118180101944497,6.0
PCA11,convnext_tiny,gaussian_blur,2,blur_2,2593,0.38758195140763596,0.612418048592364,0.3060453400503778,0.6064231738035264,5.0
PCA11,convnext_tiny,gaussian_blur,4,blur_4,4132,0.2894482090997096,0.7105517909002904,0.18392370572207084,0.44243869209809267,6.0
PCA11,convnext_tiny,gaussian_blur,6,blur_6,5152,0.22709627329192547,0.7729037267080745,0.12682069311903565,0.332245102963335,7.0
PCA11,convnext_tiny,gaussian_blur,8,blur_8,6059,0.17247070473675524,0.8275292952632448,0.10749900279218189,0.27243717590745914,8.0
PCA11,convnext_tiny,gaussian_blur,10,blur_10,6866,0.13486746286047188,0.8651325371395281,0.07727272727272727,0.2048821548821549,9.0
PCA11,convnext_tiny,gaussian_blur,12,blur_12,7411,0.1106463365267845,0.8893536634732155,0.05431649218631467,0.15050826885146412,9.0
PCA11,convnext_tiny,defocus_blur,3,defocus_3,2406,0.42061512884455526,0.5793848711554447,0.3249641319942611,0.5767575322812052,5.0
PCA11,convnext_tiny,defocus_blur,5,defocus_5,3348,0.3097371565113501,0.69026284348865,0.22977066205106014,0.5244482907832108,5.0
PCA11,convnext_tiny,defocus_blur,8,defocus_8,4507,0.2988684268915021,0.7011315731084979,0.17816455696202532,0.4496835443037975,6.0
PCA11,convnext_tiny,defocus_blur,11,defocus_11,5435,0.22759889604415823,0.7724011039558417,0.12053358742258218,0.3358742258218199,7.0
PCA11,convnext_tiny,defocus_blur,15,defocus_15,6626,0.15544823422879564,0.8445517657712044,0.07719799857040743,0.22998570407433883,8.0
PCA11,convnext_tiny,resize,1.33,resize_1_33,947,0.7286166842661035,0.2713833157338965,0.5953307392996109,0.8949416342412452,3.0
PCA11,convnext_tiny,resize,1.67,resize_1_67,1701,0.5238095238095238,0.47619047619047616,0.4111111111111111,0.8148148148148148,4.0
PCA11,convnext_tiny,resize,2.0,resize_2_0,2496,0.41065705128205127,0.5893429487179487,0.33514615907545886,0.7579877634262406,4.0
PCA11,convnext_tiny,illumination,0.7,brightness_0_7,193,0.9378238341968912,0.06217616580310881,0.75,1.0,3.0
PCA11,convnext_tiny,illumination,0.85,brightness_0_85,98,0.9897959183673469,0.01020408163265306,1.0,1.0,3.0
PCA11,convnext_tiny,illumination,1.15,brightness_1_15,187,0.7647058823529411,0.23529411764705882,0.5227272727272727,0.8181818181818182,3.0
PCA11,convnext_tiny,illumination,1.3,brightness_1_3,490,0.7081632653061225,0.29183673469387755,0.34265734265734266,0.6153846153846154,4.0
PCA11,convnext_tiny,jpeg,10,jpeg_10,3004,0.39846870838881493,0.6015312916111851,0.3115661317100166,0.6657443276148313,4.0
PCA11,convnext_tiny,jpeg,20,jpeg_20,2190,0.49269406392694065,0.5073059360730594,0.40054005400540055,0.783078307830783,4.0
PCA11,convnext_tiny,jpeg,30,jpeg_30,1835,0.5405994550408719,0.4594005449591281,0.4377224199288256,0.797153024911032,4.0
PCA11,convnext_tiny,jpeg,50,jpeg_50,1524,0.5958005249343832,0.4041994750656168,0.4805194805194805,0.836038961038961,4.0
PCA11,convnext_tiny,jpeg,70,jpeg_70,1318,0.6365705614567526,0.36342943854324733,0.5177453027139874,0.8455114822546973,3.0
PCA11,convnext_tiny,red_channel_shift,-45,color_shift_-45,548,0.7591240875912408,0.24087591240875914,0.6212121212121212,0.8863636363636364,3.0
PCA11,convnext_tiny,red_channel_shift,-30,color_shift_-30,337,0.8545994065281899,0.14540059347181009,0.7346938775510204,0.9795918367346939,3.0
PCA11,convnext_tiny,red_channel_shift,30,color_shift_30,478,0.6527196652719666,0.3472803347280335,0.3674698795180723,0.7710843373493976,4.0
PCA11,convnext_tiny,red_channel_shift,45,color_shift_45,789,0.5399239543726235,0.4600760456273764,0.2644628099173554,0.6198347107438017,4.0
PCA11,convnext_tiny,green_channel_shift,-45,green_channel_shift_-45,1442,0.5090152565880721,0.4909847434119279,0.2132768361581921,0.5932203389830508,5.0
PCA11,convnext_tiny,green_channel_shift,-30,green_channel_shift_-30,900,0.6322222222222222,0.36777777777777776,0.3021148036253776,0.7583081570996979,4.0
PCA11,convnext_tiny,green_channel_shift,30,green_channel_shift_30,673,0.8157503714710252,0.18424962852897475,0.5967741935483871,1.0,3.0
PCA11,convnext_tiny,green_channel_shift,45,green_channel_shift_45,915,0.7202185792349727,0.2797814207650273,0.58203125,0.921875,3.0
PCA11,convnext_tiny,blue_channel_shift,-45,blue_channel_shift_-45,761,0.7963206307490145,0.20367936925098554,0.7419354838709677,0.9806451612903225,3.0
PCA11,convnext_tiny,blue_channel_shift,-30,blue_channel_shift_-30,484,0.8657024793388429,0.13429752066115702,0.8,0.9692307692307692,3.0
PCA11,convnext_tiny,blue_channel_shift,30,blue_channel_shift_30,394,0.8045685279187818,0.19543147208121828,0.5714285714285714,0.935064935064935,3.0
PCA11,convnext_tiny,blue_channel_shift,45,blue_channel_shift_45,591,0.7360406091370558,0.2639593908629442,0.4935897435897436,0.9102564102564102,4.0
PCA11,convnext_tiny,gaussian_noise,0.02,gaussian_noise_0_02,840,0.5773809523809523,0.4226190476190476,0.23943661971830985,0.5887323943661972,5.0
PCA11,convnext_tiny,gaussian_noise,0.05,gaussian_noise_0_05,1525,0.47147540983606556,0.5285245901639344,0.22456575682382135,0.5074441687344913,5.0
PCA11,convnext_tiny,gaussian_noise,0.1,gaussian_noise_0_1,2521,0.4093613645378818,0.5906386354621183,0.3243787777031565,0.6091336467427804,4.0
PCA11,convnext_tiny,shot_noise,60,shot_noise_60,2635,0.3950664136622391,0.604933586337761,0.2678795483061481,0.5257214554579673,5.0
PCA11,convnext_tiny,shot_noise,30,shot_noise_30,3503,0.3174421924065087,0.6825578075934913,0.2559598494353827,0.5512337933918863,5.0
PCA11,convnext_tiny,shot_noise,15,shot_noise_15,4446,0.24021592442645073,0.7597840755735492,0.1959739490822972,0.4780935464772054,6.0
PCA11,convnext_tiny,impulse_noise,0.01,impulse_noise_0_01,1144,0.6328671328671329,0.36713286713286714,0.4857142857142857,0.7785714285714286,4.0
PCA11,convnext_tiny,impulse_noise,0.03,impulse_noise_0_03,1966,0.5015259409969481,0.49847405900305186,0.4030612244897959,0.7020408163265306,4.0
PCA11,convnext_tiny,impulse_noise,0.05,impulse_noise_0_05,2865,0.3881326352530541,0.6118673647469459,0.3764974329720479,0.6200798630918426,4.0
PCA11,convnext_tiny,motion_blur,5,motion_blur_5,2184,0.3946886446886447,0.6053113553113553,0.2178517397881997,0.4583963691376702,6.0
PCA11,convnext_tiny,motion_blur,9,motion_blur_9,3233,0.30497989483451904,0.695020105165481,0.22385402759234535,0.4521584334668447,6.0
PCA11,convnext_tiny,motion_blur,15,motion_blur_15,4684,0.20858240819812127,0.7914175918018788,0.13838683571621258,0.3620178041543027,7.0
PCA11,convnext_tiny,zoom_blur,1.05,zoom_blur_1_05,1848,0.43506493506493504,0.564935064935065,0.3314176245210728,0.6992337164750958,4.0
PCA11,convnext_tiny,zoom_blur,1.1,zoom_blur_1_1,3954,0.308295397066262,0.691704602933738,0.22047531992687386,0.5170018281535649,5.0
PCA11,convnext_tiny,zoom_blur,1.2,zoom_blur_1_2,5608,0.23858773181169757,0.7614122681883024,0.13864168618266978,0.40374707259953163,6.0
PCA11,convnext_tiny,contrast,0.5,contrast_0_5,518,0.7606177606177607,0.23938223938223938,0.532258064516129,0.8951612903225806,3.0
PCA11,convnext_tiny,contrast,0.75,contrast_0_75,279,0.9498207885304659,0.05017921146953405,0.7857142857142857,1.0,3.0
PCA11,convnext_tiny,contrast,1.25,contrast_1_25,212,0.9245283018867925,0.07547169811320754,0.625,1.0,3.0
PCA11,convnext_tiny,contrast,1.5,contrast_1_5,392,0.8392857142857143,0.16071428571428573,0.6666666666666666,0.9523809523809523,3.0
PCA11,convnext_tiny,pixelate,0.5,pixelate_0_5,5383,0.1378413524057217,0.8621586475942783,0.06550312432665374,0.17173023055375997,10.0
PCA11,convnext_tiny,pixelate,0.33,pixelate_0_33,7635,0.05605762933857236,0.9439423706614276,0.03468849729429721,0.09865408630498126,10.0
PCA11,convnext_tiny,pixelate,0.25,pixelate_0_25,7780,0.05925449871465296,0.9407455012853471,0.0526028145921574,0.11067085667440907,10.0
PCA11,convnext_tiny,scratch,mild,scratch_mild,1048,0.7624045801526718,0.23759541984732824,0.6345381526104418,0.9558232931726908,3.0
PCA11,convnext_tiny,scratch,moderate,scratch_moderate,2646,0.42970521541950113,0.5702947845804989,0.5321404903909874,0.9257786613651425,3.0
PCA11,convnext_tiny,scratch,severe,scratch_severe,4359,0.29456297315898144,0.7054370268410186,0.5365853658536586,0.9271544715447154,3.0
PCA11,convnext_tiny,rotation,45,rotation_45,3502,0.34951456310679613,0.6504854368932039,0.42098331870061456,0.7704126426690079,4.0
PCA11,convnext_tiny,rotation,90,rotation_90,763,0.7391874180865007,0.2608125819134993,0.5778894472361809,0.8542713567839196,3.0
PCA11,convnext_tiny,rotation,135,rotation_135,3458,0.3643724696356275,0.6356275303643725,0.42720655141037306,0.7661510464058234,4.0
PCA11,convnext_tiny,rotation,180,rotation_180,383,0.8224543080939948,0.17754569190600522,0.75,1.0,3.0
PCA11,convnext_tiny,compound,mild,compound_mild,5101,0.21917271123309154,0.7808272887669084,0.1506402209389907,0.3361787597288476,7.0
PCA11,convnext_tiny,compound,moderate,compound_moderate,7650,0.06052287581699346,0.9394771241830066,0.06873521636287742,0.15291498539028803,10.0
PCA11,convnext_tiny,compound,severe,compound_severe,8429,0.08565666152568513,0.9143433384743148,0.014921499935123914,0.07330997794213052,10.0
PCA11,convnext_tiny,compound_optical,mild,compound_optical_mild,2756,0.38425253991291725,0.6157474600870827,0.2887448438420743,0.5792575132586918,5.0
PCA11,convnext_tiny,compound_optical,moderate,compound_optical_moderate,4675,0.3144385026737968,0.6855614973262032,0.1940717628705148,0.46177847113884557,6.0
PCA11,convnext_tiny,compound_optical,severe,compound_optical_severe,6283,0.17523476046474615,0.8247652395352538,0.10362794287919722,0.27711308375144733,7.0
PCA11,convnext_tiny,compound_digital,mild,compound_digital_mild,2499,0.42136854741896757,0.5786314525810324,0.2987551867219917,0.5947441217150761,5.0
PCA11,convnext_tiny,compound_digital,moderate,compound_digital_moderate,4314,0.25869262865090403,0.741307371349096,0.16541588492808004,0.3961851156973108,6.0
PCA11,convnext_tiny,compound_digital,severe,compound_digital_severe,5245,0.24366062917063872,0.7563393708293613,0.1598185026468364,0.3861860347869927,6.0
PCA11,convnext_tiny,compound_field,mild,compound_field_mild,3296,0.30279126213592233,0.6972087378640777,0.2349869451697128,0.6057441253263708,5.0
PCA11,convnext_tiny,compound_field,moderate,compound_field_moderate,5568,0.22323994252873564,0.7767600574712644,0.1484393063583815,0.44739884393063584,6.0
PCA11,convnext_tiny,compound_field,severe,compound_field_severe,6525,0.186360153256705,0.813639846743295,0.12488227538142777,0.4053494066679224,6.0
PCA11,swin_tiny,gaussian_blur,2,blur_2,2210,0.49457013574660635,0.5054298642533936,0.3393017009847807,0.7144136078782453,4.0
PCA11,swin_tiny,gaussian_blur,4,blur_4,4472,0.33296064400715564,0.6670393559928444,0.1907475695608448,0.4699966476701307,6.0
PCA11,swin_tiny,gaussian_blur,6,blur_6,6043,0.23465166308125104,0.7653483369187489,0.11956756756756756,0.34875675675675677,7.0
PCA11,swin_tiny,gaussian_blur,8,blur_8,6722,0.1817911335911931,0.8182088664088069,0.08036363636363636,0.2707272727272727,8.0
PCA11,swin_tiny,gaussian_blur,10,blur_10,7108,0.1533483398987057,0.8466516601012943,0.0581588567630442,0.20903954802259886,8.0
PCA11,swin_tiny,gaussian_blur,12,blur_12,7365,0.1295315682281059,0.8704684317718941,0.044610825144283266,0.16331305568554047,9.0
PCA11,swin_tiny,defocus_blur,3,defocus_3,1778,0.5849268841394826,0.4150731158605174,0.4241192411924119,0.7859078590785907,4.0
PCA11,swin_tiny,defocus_blur,5,defocus_5,3250,0.4,0.6,0.27025641025641023,0.583076923076923,5.0
PCA11,swin_tiny,defocus_blur,8,defocus_8,4827,0.2983219390926041,0.7016780609073959,0.18600531443755536,0.45910835547682316,6.0
PCA11,swin_tiny,defocus_blur,11,defocus_11,6085,0.22514379622021363,0.7748562037797864,0.11007423117709438,0.3215270413573701,7.0
PCA11,swin_tiny,defocus_blur,15,defocus_15,6971,0.16511260938172428,0.8348873906182757,0.06718213058419244,0.21477663230240548,9.0
PCA11,swin_tiny,resize,1.33,resize_1_33,881,0.7332576617480137,0.2667423382519864,0.502127659574468,0.8425531914893617,3.0
PCA11,swin_tiny,resize,1.67,resize_1_67,1515,0.5584158415841585,0.4415841584158416,0.3961136023916293,0.7563527653213752,4.0
PCA11,swin_tiny,resize,2.0,resize_2_0,2556,0.42214397496087636,0.5778560250391236,0.3358158429248477,0.6777251184834123,4.0
PCA11,swin_tiny,illumination,0.7,brightness_0_7,224,0.9642857142857143,0.03571428571428571,0.875,1.0,3.0
PCA11,swin_tiny,illumination,0.85,brightness_0_85,103,0.9611650485436893,0.038834951456310676,1.0,1.0,3.0
PCA11,swin_tiny,illumination,1.15,brightness_1_15,178,0.9101123595505618,0.0898876404494382,0.8125,1.0,3.0
PCA11,swin_tiny,illumination,1.3,brightness_1_3,427,0.8337236533957846,0.16627634660421545,0.647887323943662,0.9295774647887324,3.0
PCA11,swin_tiny,jpeg,10,jpeg_10,2655,0.376271186440678,0.6237288135593221,0.32367149758454106,0.7536231884057971,4.0
PCA11,swin_tiny,jpeg,20,jpeg_20,1591,0.4965430546825896,0.5034569453174105,0.4307116104868914,0.8789013732833958,4.0
PCA11,swin_tiny,jpeg,30,jpeg_30,1241,0.5672844480257857,0.43271555197421435,0.49162011173184356,0.8957169459962756,4.0
PCA11,swin_tiny,jpeg,50,jpeg_50,1017,0.6420845624385447,0.3579154375614553,0.5906593406593407,0.9285714285714286,3.0
PCA11,swin_tiny,jpeg,70,jpeg_70,897,0.6867335562987736,0.3132664437012263,0.6476868327402135,0.9074733096085409,3.0
PCA11,swin_tiny,red_channel_shift,-45,color_shift_-45,349,0.9111747851002865,0.08882521489971347,0.9354838709677419,1.0,3.0
PCA11,swin_tiny,red_channel_shift,-30,color_shift_-30,218,0.9403669724770642,0.05963302752293578,1.0,1.0,3.0
PCA11,swin_tiny,red_channel_shift,30,color_shift_30,243,0.9259259259259259,0.07407407407407407,0.8888888888888888,1.0,3.0
PCA11,swin_tiny,red_channel_shift,45,color_shift_45,442,0.8212669683257918,0.17873303167420815,0.759493670886076,0.9493670886075949,3.0
PCA11,swin_tiny,green_channel_shift,-45,green_channel_shift_-45,974,0.7063655030800822,0.2936344969199179,0.6048951048951049,0.9615384615384616,3.0
PCA11,swin_tiny,green_channel_shift,-30,green_channel_shift_-30,603,0.7877280265339967,0.21227197346600332,0.7578125,0.984375,3.0
PCA11,swin_tiny,green_channel_shift,30,green_channel_shift_30,383,0.9399477806788512,0.06005221932114883,0.9130434782608695,1.0,3.0
PCA11,swin_tiny,green_channel_shift,45,green_channel_shift_45,483,0.9130434782608695,0.08695652173913043,0.7380952380952381,0.9523809523809523,3.0
PCA11,swin_tiny,blue_channel_shift,-45,blue_channel_shift_-45,667,0.8830584707646177,0.11694152923538231,0.8076923076923077,1.0,3.0
PCA11,swin_tiny,blue_channel_shift,-30,blue_channel_shift_-30,404,0.9529702970297029,0.04702970297029703,0.9473684210526315,1.0,3.0
PCA11,swin_tiny,blue_channel_shift,30,blue_channel_shift_30,332,0.891566265060241,0.10843373493975904,0.7777777777777778,1.0,3.0
PCA11,swin_tiny,blue_channel_shift,45,blue_channel_shift_45,483,0.8302277432712215,0.16977225672877846,0.7073170731707317,0.9878048780487805,3.0
PCA11,swin_tiny,gaussian_noise,0.02,gaussian_noise_0_02,612,0.7761437908496732,0.2238562091503268,0.6788321167883211,0.948905109489051,3.0
PCA11,swin_tiny,gaussian_noise,0.05,gaussian_noise_0_05,978,0.6687116564417178,0.3312883435582822,0.4783950617283951,0.8580246913580247,4.0
PCA11,swin_tiny,gaussian_noise,0.1,gaussian_noise_0_1,1482,0.5161943319838057,0.48380566801619435,0.43375174337517436,0.8437935843793585,4.0
PCA11,swin_tiny,shot_noise,60,shot_noise_60,1881,0.4869750132908028,0.5130249867091973,0.41865284974093264,0.7968911917098446,4.0
PCA11,swin_tiny,shot_noise,30,shot_noise_30,2311,0.42319342276070965,0.5768065772392903,0.3840960240060015,0.7404351087771943,4.0
PCA11,swin_tiny,shot_noise,15,shot_noise_15,3356,0.3298569725864124,0.6701430274135876,0.25922632281013785,0.5891507336594042,5.0
PCA11,swin_tiny,impulse_noise,0.01,impulse_noise_0_01,1548,0.599483204134367,0.4005167958656331,0.45483870967741935,0.8467741935483871,4.0
PCA11,swin_tiny,impulse_noise,0.03,impulse_noise_0_03,1940,0.506701030927835,0.493298969072165,0.41274817136886105,0.8369905956112853,4.0
PCA11,swin_tiny,impulse_noise,0.05,impulse_noise_0_05,2374,0.43428812131423755,0.5657118786857624,0.3484735666418466,0.7602382725241995,4.0
PCA11,swin_tiny,motion_blur,5,motion_blur_5,1537,0.5354586857514639,0.4645413142485361,0.42436974789915966,0.7591036414565826,4.0
PCA11,swin_tiny,motion_blur,9,motion_blur_9,2542,0.4040125885129819,0.5959874114870181,0.31353135313531355,0.6013201320132013,5.0
PCA11,swin_tiny,motion_blur,15,motion_blur_15,3952,0.24620445344129555,0.7537955465587044,0.23564954682779457,0.4759986572675394,6.0
PCA11,swin_tiny,zoom_blur,1.05,zoom_blur_1_05,2394,0.4615705931495405,0.5384294068504595,0.3359193173002327,0.7106283941039565,4.0
PCA11,swin_tiny,zoom_blur,1.1,zoom_blur_1_1,4795,0.24421272158498436,0.7557872784150157,0.23841059602649006,0.6277593818984547,5.0
PCA11,swin_tiny,zoom_blur,1.2,zoom_blur_1_2,5575,0.16502242152466368,0.8349775784753363,0.162406015037594,0.48549946294307195,6.0
PCA11,swin_tiny,contrast,0.5,contrast_0_5,565,0.8371681415929203,0.16283185840707964,0.6195652173913043,0.9239130434782609,3.0
PCA11,swin_tiny,contrast,0.75,contrast_0_75,262,0.9389312977099237,0.061068702290076333,0.875,1.0,3.0
PCA11,swin_tiny,contrast,1.25,contrast_1_25,169,0.9644970414201184,0.03550295857988166,0.8333333333333334,1.0,3.0
PCA11,swin_tiny,contrast,1.5,contrast_1_5,291,0.9415807560137457,0.058419243986254296,0.8823529411764706,1.0,3.0
PCA11,swin_tiny,pixelate,0.5,pixelate_0_5,4337,0.2165091076781185,0.7834908923218815,0.19511477339611535,0.46880517951736317,6.0
PCA11,swin_tiny,pixelate,0.33,pixelate_0_33,5112,0.18368544600938966,0.8163145539906104,0.2017733045770429,0.463934819075006,6.0
PCA11,swin_tiny,pixelate,0.25,pixelate_0_25,8479,0.043283406062035616,0.9567165939379644,0.009738658777120315,0.03118836291913215,11.0
PCA11,swin_tiny,scratch,mild,scratch_mild,1487,0.589778076664425,0.410221923335575,0.5508196721311476,0.8442622950819673,3.0
PCA11,swin_tiny,scratch,moderate,scratch_moderate,2492,0.5509630818619583,0.44903691813804175,0.6264521894548705,0.9133154602323503,3.0
PCA11,swin_tiny,scratch,severe,scratch_severe,3271,0.5460103943748089,0.4539896056251911,0.6727272727272727,0.9488215488215488,3.0
PCA11,swin_tiny,rotation,45,rotation_45,2463,0.44945188794153473,0.5505481120584653,0.46976401179941,0.827433628318584,4.0
PCA11,swin_tiny,rotation,90,rotation_90,573,0.8097731239092496,0.19022687609075042,0.5963302752293578,0.944954128440367,3.0
PCA11,swin_tiny,rotation,135,rotation_135,2416,0.459023178807947,0.5409768211920529,0.47360367253251723,0.8316755929609794,4.0
PCA11,swin_tiny,rotation,180,rotation_180,320,0.871875,0.128125,0.8048780487804879,1.0,3.0
PCA11,swin_tiny,compound,mild,compound_mild,5678,0.24251497005988024,0.7574850299401198,0.13368983957219252,0.3668914205998605,7.0
PCA11,swin_tiny,compound,moderate,compound_moderate,7549,0.08689892701020002,0.9131010729897999,0.06499347163789351,0.14188306978093718,10.0
PCA11,swin_tiny,compound,severe,compound_severe,8321,0.045427232303809635,0.9545727676961904,0.008812791136850056,0.02870451970288304,11.0
PCA11,swin_tiny,compound_optical,mild,compound_optical_mild,2336,0.5141267123287672,0.4858732876712329,0.35330396475770925,0.7092511013215859,4.0
PCA11,swin_tiny,compound_optical,moderate,compound_optical_moderate,5376,0.28311011904761907,0.7168898809523809,0.14789828749351322,0.39543331603528803,6.0
PCA11,swin_tiny,compound_optical,severe,compound_optical_severe,6915,0.16529284164859,0.83470715835141,0.061677061677061676,0.19334719334719336,9.0
PCA11,swin_tiny,compound_digital,mild,compound_digital_mild,3187,0.3329149670536555,0.6670850329463445,0.2756349952963311,0.6020696142991533,5.0
PCA11,swin_tiny,compound_digital,moderate,compound_digital_moderate,4591,0.25375735133957744,0.7462426486604226,0.23175715119673088,0.5414477524810274,5.0
PCA11,swin_tiny,compound_digital,severe,compound_digital_severe,4390,0.24624145785876994,0.7537585421412301,0.19673617407071622,0.4983378664249018,6.0
PCA11,swin_tiny,compound_field,mild,compound_field_mild,3069,0.45910720104268493,0.5408927989573151,0.31144578313253013,0.7024096385542169,4.0
PCA11,swin_tiny,compound_field,moderate,compound_field_moderate,4922,0.23019097927671678,0.7698090207232832,0.22301398785959356,0.5544998680390605,5.0
PCA11,swin_tiny,compound_field,severe,compound_field_severe,6215,0.22220434432823813,0.7777956556717619,0.2153496069507654,0.5215142738932561,5.0
PCA11,dinov2_b,gaussian_blur,2,blur_2,1286,0.5754276827371695,0.42457231726283046,0.6172161172161172,0.9139194139194139,3.0
PCA11,dinov2_b,gaussian_blur,4,blur_4,5025,0.2941293532338308,0.7058706467661692,0.25655483507189175,0.5410205807724838,5.0
PCA11,dinov2_b,gaussian_blur,6,blur_6,6234,0.19826756496631376,0.8017324350336862,0.15026010404161666,0.37655062024809927,7.0
PCA11,dinov2_b,gaussian_blur,8,blur_8,6931,0.14096090030298658,0.8590390996970134,0.08263352368155862,0.23916694659052737,10.0
PCA11,dinov2_b,gaussian_blur,10,blur_10,7438,0.10876579725732724,0.8912342027426727,0.04329461457233368,0.14542163222205462,10.0
PCA11,dinov2_b,gaussian_blur,12,blur_12,7830,0.1020434227330779,0.8979565772669221,0.0226141373915517,0.08078509458114067,10.0
PCA11,dinov2_b,defocus_blur,3,defocus_3,1951,0.47462839569451565,0.5253716043054844,0.5102439024390244,0.8341463414634146,3.0
PCA11,dinov2_b,defocus_blur,5,defocus_5,4360,0.30229357798165135,0.6977064220183486,0.3096646942800789,0.6719263642340565,4.0
PCA11,dinov2_b,defocus_blur,8,defocus_8,5816,0.20563961485557083,0.7943603851444292,0.20086580086580086,0.45411255411255413,6.0
PCA11,dinov2_b,defocus_blur,11,defocus_11,6862,0.1530166132322938,0.8469833867677062,0.12095664143152099,0.3064349621472815,9.0
PCA11,dinov2_b,defocus_blur,15,defocus_15,7444,0.10867813003761419,0.8913218699623858,0.06797287113790505,0.1766390354182366,10.0
PCA11,dinov2_b,resize,1.33,resize_1_33,696,0.6896551724137931,0.3103448275862069,0.5787037037037037,0.8333333333333334,3.0
PCA11,dinov2_b,resize,1.67,resize_1_67,1152,0.5182291666666666,0.4817708333333333,0.4126126126126126,0.7477477477477478,4.0
PCA11,dinov2_b,resize,2.0,resize_2_0,1665,0.45885885885885885,0.5411411411411411,0.365149833518313,0.6859045504994451,4.0
PCA11,dinov2_b,illumination,0.7,brightness_0_7,102,0.9901960784313726,0.00980392156862745,1.0,1.0,3.0
PCA11,dinov2_b,illumination,0.85,brightness_0_85,61,1.0,0.0,,,
PCA11,dinov2_b,illumination,1.15,brightness_1_15,142,0.9366197183098591,0.06338028169014084,0.8888888888888888,1.0,3.0
PCA11,dinov2_b,illumination,1.3,brightness_1_3,277,0.8303249097472925,0.16967509025270758,0.8085106382978723,0.9574468085106383,3.0
PCA11,dinov2_b,jpeg,10,jpeg_10,2850,0.41017543859649125,0.5898245614035088,0.45211183819155265,0.8048780487804879,4.0
PCA11,dinov2_b,jpeg,20,jpeg_20,1651,0.5136281041792853,0.4863718958207147,0.45952677459526775,0.8156911581569116,4.0
PCA11,dinov2_b,jpeg,30,jpeg_30,1221,0.6232596232596233,0.37674037674037675,0.5152173913043478,0.8652173913043478,3.0
PCA11,dinov2_b,jpeg,50,jpeg_50,806,0.7146401985111662,0.2853598014888337,0.5826086956521739,0.9043478260869565,3.0
PCA11,dinov2_b,jpeg,70,jpeg_70,541,0.8040665434380776,0.19593345656192238,0.6698113207547169,0.9433962264150944,3.0
PCA11,dinov2_b,red_channel_shift,-45,color_shift_-45,386,0.810880829015544,0.18911917098445596,0.7808219178082192,0.9726027397260274,3.0
PCA11,dinov2_b,red_channel_shift,-30,color_shift_-30,267,0.8689138576779026,0.13108614232209737,0.8285714285714286,1.0,3.0
