dataset,backbone,perturbation,severity,tag,n_pairs,n_flip,flip_rate,auc_total_drift,auc_pred_margin,firstorder_recall
DTSR14,hrnet32,green_channel_shift,-30,green_channel_shift_-30,7521,850,0.11301688605238665,0.5271205481143139,0.9547236061266059,0.8235294117647058
DTSR14,hrnet32,green_channel_shift,30,green_channel_shift_30,7521,1026,0.1364180295173514,0.5531904884098879,0.9281286999896456,0.7543859649122807
DTSR14,hrnet32,green_channel_shift,45,green_channel_shift_45,7521,1942,0.25821034436909984,0.5640997513664324,0.8643954848336108,0.6323377960865088
DTSR14,hrnet32,blue_channel_shift,-45,blue_channel_shift_-45,7521,388,0.05158888445685414,0.5154088157120744,0.9906334143179444,0.8969072164948454
DTSR14,hrnet32,blue_channel_shift,-30,blue_channel_shift_-30,7521,212,0.028187740991889376,0.5018309037449307,0.9948996713795605,0.9528301886792453
DTSR14,hrnet32,blue_channel_shift,30,blue_channel_shift_30,7521,526,0.06993750831006515,0.5444909046929229,0.9865284002424327,0.8859315589353612
DTSR14,hrnet32,blue_channel_shift,45,blue_channel_shift_45,7521,970,0.12897221114213536,0.6022210349564953,0.9421939201853184,0.7876288659793814
DTSR14,hrnet32,gaussian_noise,0.02,gaussian_noise_0_02,7521,1662,0.22098125249301956,0.7579154556465221,0.8510097602524138,0.5150421179302046
DTSR14,hrnet32,gaussian_noise,0.05,gaussian_noise_0_05,7521,2654,0.3528786065682755,0.7937808865792398,0.7902547631349588,0.41220798794272795
DTSR14,hrnet32,gaussian_noise,0.1,gaussian_noise_0_1,7521,4034,0.5363648451003856,0.839681462942107,0.7671497888822553,0.3629152206246901
DTSR14,hrnet32,shot_noise,60,shot_noise_60,7521,4296,0.5712006382130036,0.8467055707129761,0.7648048301647108,0.3498603351955307
DTSR14,hrnet32,shot_noise,30,shot_noise_30,7521,4485,0.5963302752293578,0.8186809934446986,0.7713373373108723,0.3986622073578595
DTSR14,hrnet32,shot_noise,15,shot_noise_15,7521,4369,0.5809067943092674,0.7124693778734114,0.7463624515361459,0.44930189974822615
DTSR14,hrnet32,impulse_noise,0.01,impulse_noise_0_01,7521,4729,0.6287727695785135,0.669170396523069,0.5908780244555782,0.437301755127934
DTSR14,hrnet32,impulse_noise,0.03,impulse_noise_0_03,7521,5125,0.6814253423746842,0.7160688545950569,0.6723006637078057,0.4899512195121951
DTSR14,hrnet32,impulse_noise,0.05,impulse_noise_0_05,7521,4903,0.6519079909586492,0.7344088767467011,0.6436795918745746,0.4652253722210891
DTSR14,hrnet32,motion_blur,5,motion_blur_5,7521,383,0.050924079244781276,0.5587833146905431,0.9709388284816965,0.8485639686684073
DTSR14,hrnet32,motion_blur,9,motion_blur_9,7521,1806,0.24012764260071798,0.6282039357483415,0.8222689218111301,0.6074197120708749
DTSR14,hrnet32,motion_blur,15,motion_blur_15,7521,4173,0.5548464299960112,0.7012125082419526,0.7378017671204284,0.4562664749580637
DTSR14,hrnet32,zoom_blur,1.05,zoom_blur_1_05,7521,839,0.11155431458582635,0.7819472305473334,0.9091997820983133,0.6793802145411204
DTSR14,hrnet32,zoom_blur,1.1,zoom_blur_1_1,7521,2253,0.2995612285600319,0.7759369014771834,0.8624442698691461,0.6733244562805148
DTSR14,hrnet32,zoom_blur,1.2,zoom_blur_1_2,7521,3245,0.43145858263528786,0.7160689035877316,0.81748419169738,0.6453004622496148
DTSR14,hrnet32,contrast,0.5,contrast_0_5,7521,2071,0.2753623188405797,0.6445792264517873,0.8025204328893103,0.6286817962337036
DTSR14,hrnet32,contrast,0.75,contrast_0_75,7521,560,0.07445818375216062,0.6369009994458924,0.9780242473372053,0.8803571428571428
DTSR14,hrnet32,contrast,1.25,contrast_1_25,7521,260,0.03456987102778886,0.5595955208543006,0.9990470691682647,0.9769230769230769
DTSR14,hrnet32,contrast,1.5,contrast_1_5,7521,588,0.07818109293976865,0.5993855424760414,0.977845775552396,0.8962585034013606
DTSR14,hrnet32,pixelate,0.5,pixelate_0_5,7521,1034,0.137481717856668,0.5628385173859101,0.8169396373464084,0.6054158607350096
DTSR14,hrnet32,pixelate,0.33,pixelate_0_33,7521,2107,0.28014891636750433,0.5495706783499474,0.8309270959696152,0.6212624584717608
DTSR14,hrnet32,pixelate,0.25,pixelate_0_25,7521,3739,0.4971413375880867,0.5721442867348311,0.8106383342840038,0.5554961219577427
DTSR14,hrnet32,scratch,mild,scratch_mild,7521,1636,0.21752426539024067,0.738391033936929,0.8812867033795673,0.5317848410757946
DTSR14,hrnet32,scratch,moderate,scratch_moderate,7521,3388,0.4504720117005717,0.6972039272123955,0.8275120113373199,0.5475206611570248
DTSR14,hrnet32,scratch,severe,scratch_severe,7521,4295,0.571067677170589,0.6683001615944952,0.738379955642708,0.5853317811408615
DTSR14,hrnet32,rotation,45,rotation_45,7521,2881,0.38306076319638344,0.7299648260302338,0.7696075805814553,0.398125650815689
DTSR14,hrnet32,rotation,90,rotation_90,7521,1199,0.15942028985507245,0.708464807354225,0.8616251706117009,0.5871559633027523
DTSR14,hrnet32,rotation,135,rotation_135,7521,2931,0.3897088153171121,0.7539769454163257,0.7644643800884392,0.40088706925963835
DTSR14,hrnet32,rotation,180,rotation_180,7521,370,0.04919558569339184,0.6266560715379063,0.9609058646116401,0.8135135135135135
DTSR14,hrnet32,compound,mild,compound_mild,7521,5076,0.6749102512963702,0.7590945642592513,0.6576086833907833,0.46138691883372734
DTSR14,hrnet32,compound,moderate,compound_moderate,7521,6434,0.8554713468953596,0.6337987388182433,0.6465621201076732,0.49580354367423063
DTSR14,hrnet32,compound,severe,compound_severe,7521,7209,0.9585161547666534,0.8319517358999255,0.758746634370854,0.46441947565543074
DTSR14,hrnet32,compound_optical,mild,compound_optical_mild,7521,2721,0.36178699641005185,0.6620309628812937,0.7868106854097758,0.5593531789783168
DTSR14,hrnet32,compound_optical,moderate,compound_optical_moderate,7521,6799,0.9040021273766786,0.8136064901185158,0.7294980645271689,0.42006177379026327
DTSR14,hrnet32,compound_optical,severe,compound_optical_severe,7521,7147,0.9502725701369499,0.8189034851764585,0.763443619812808,0.4492794179375962
DTSR14,hrnet32,compound_digital,mild,compound_digital_mild,7521,975,0.1296370163542082,0.5068665930260797,0.8929964668186484,0.6841025641025641
DTSR14,hrnet32,compound_digital,moderate,compound_digital_moderate,7521,3640,0.483978194389044,0.684899206050327,0.6638156870184698,0.45686813186813185
DTSR14,hrnet32,compound_digital,severe,compound_digital_severe,7521,3843,0.5109692859992022,0.5832027314056036,0.8787999253460705,0.5430653135571168
DTSR14,hrnet32,compound_field,mild,compound_field_mild,7521,1377,0.18308735540486637,0.7584673831434581,0.8760927523980271,0.6005809731299927
DTSR14,hrnet32,compound_field,moderate,compound_field_moderate,7521,2635,0.3503523467623986,0.590856383222482,0.7795272245139853,0.5719165085388994
DTSR14,hrnet32,compound_field,severe,compound_field_severe,7521,3823,0.5083100651509108,0.6124202066369234,0.8877727913385254,0.6165315197488883
PCA11,resnet50,gaussian_blur,2,blur_2,8661,2131,0.24604549128276182,0.638826072927678,0.8119866220447374,0.5241670577193805
PCA11,resnet50,gaussian_blur,4,blur_4,8661,4681,0.5404687680406419,0.7772489611054633,0.7876325657340323,0.42213202307199316
PCA11,resnet50,gaussian_blur,6,blur_6,8661,6169,0.712273409537005,0.8596138539744754,0.8284683137116744,0.47738693467336685
PCA11,resnet50,gaussian_blur,8,blur_8,8661,6765,0.7810876342223761,0.9006309622935125,0.8751543686322939,0.5172209903917221
PCA11,resnet50,gaussian_blur,10,blur_10,8661,7158,0.8264634568756495,0.9135971793025666,0.9051508606146188,0.525286392847164
PCA11,resnet50,gaussian_blur,12,blur_12,8661,7449,0.8600623484586075,0.919863044500181,0.9018181721514883,0.5164451604242181
PCA11,resnet50,defocus_blur,3,defocus_3,8661,1636,0.1888927375591733,0.641790540246587,0.8517336790540245,0.5959657701711492
PCA11,resnet50,defocus_blur,5,defocus_5,8661,3417,0.39452719085555943,0.7208027313068972,0.7760845233160263,0.43166520339479075
PCA11,resnet50,defocus_blur,8,defocus_8,8661,5163,0.596120540353308,0.809200398622959,0.7604248995607684,0.4150687584737556
PCA11,resnet50,defocus_blur,11,defocus_11,8661,6745,0.7787784320517261,0.8850325223508947,0.7503739722147853,0.38413639733135657
PCA11,resnet50,defocus_blur,15,defocus_15,8661,7361,0.8499018589077474,0.9229288453700898,0.7691331654352983,0.3992664040211928
PCA11,resnet50,resize,1.33,resize_1_33,8661,993,0.1146518877727745,0.6247506016292451,0.9243146207069728,0.7270896273917422
PCA11,resnet50,resize,1.67,resize_1_67,8661,2281,0.26336450756263713,0.6430412264873103,0.8759063216787445,0.6453309951775537
PCA11,resnet50,resize,2.0,resize_2_0,8661,3615,0.4173882923449948,0.6404152612013733,0.8331757786867047,0.5881051175656985
PCA11,resnet50,illumination,0.7,brightness_0_7,8661,289,0.03336797136589308,0.5820090282817829,0.9958074120854322,0.9377162629757786
PCA11,resnet50,illumination,0.85,brightness_0_85,8661,156,0.018011776931070315,0.5353483622002141,0.998662928292558,0.9423076923076923
PCA11,resnet50,illumination,1.15,brightness_1_15,8661,197,0.022745641380902897,0.7016456080335467,0.9941753907861782,0.9441624365482234
PCA11,resnet50,illumination,1.3,brightness_1_3,8661,468,0.05403533079321095,0.6954870010984987,0.9866393658960485,0.8995726495726496
PCA11,resnet50,jpeg,10,jpeg_10,8661,2610,0.3013508832698303,0.7071534992157972,0.855685738907663,0.5555555555555556
PCA11,resnet50,jpeg,20,jpeg_20,8661,1525,0.17607666551206558,0.6629600088215835,0.9117482356833052,0.6780327868852459
PCA11,resnet50,jpeg,30,jpeg_30,8661,1176,0.13578108763422236,0.6462896314170291,0.9367279911296517,0.7363945578231292
PCA11,resnet50,jpeg,50,jpeg_50,8661,921,0.10633875995843436,0.6357458890600318,0.9548984785103262,0.7774158523344191
PCA11,resnet50,jpeg,70,jpeg_70,8661,768,0.08867336335296155,0.6215274478440813,0.9596215594514126,0.8072916666666666
PCA11,resnet50,red_channel_shift,-45,color_shift_-45,8661,578,0.06673594273178617,0.6255895259691084,0.9819226305625844,0.884083044982699
PCA11,resnet50,red_channel_shift,-30,color_shift_-30,8661,370,0.042720240157025746,0.5955267352746547,0.9933627150247581,0.927027027027027
PCA11,resnet50,red_channel_shift,30,color_shift_30,8661,532,0.06142477773929107,0.6472565964055174,0.9862099121589187,0.8853383458646616
PCA11,resnet50,red_channel_shift,45,color_shift_45,8661,860,0.09929569333795174,0.6673816415903745,0.9719576798442655,0.8465116279069768
PCA11,resnet50,green_channel_shift,-45,green_channel_shift_-45,8661,1477,0.17053458030250548,0.7732812082970809,0.8735251774423868,0.6127285037237644
PCA11,resnet50,green_channel_shift,-30,green_channel_shift_-30,8661,1018,0.11753839048608705,0.7377691543066103,0.9346959491677606,0.7544204322200393
PCA11,resnet50,green_channel_shift,30,green_channel_shift_30,8661,703,0.08116845629834891,0.6931162786707026,0.9814651028854545,0.8847795163584637
PCA11,resnet50,green_channel_shift,45,green_channel_shift_45,8661,896,0.1034522572451218,0.6567620417854843,0.9727506094195566,0.8627232142857143
PCA11,resnet50,blue_channel_shift,-45,blue_channel_shift_-45,8661,1034,0.11938575222260708,0.7499954351320857,0.9731297926358028,0.8839458413926499
PCA11,resnet50,blue_channel_shift,-30,blue_channel_shift_-30,8661,629,0.07262440826694377,0.7427642371689711,0.9854449451795363,0.9173290937996821
PCA11,resnet50,blue_channel_shift,30,blue_channel_shift_30,8661,655,0.07562637108878882,0.7537853289422246,0.9775416529206149,0.8702290076335878
PCA11,resnet50,blue_channel_shift,45,blue_channel_shift_45,8661,984,0.11361274679598199,0.7720331345556519,0.9305068407268676,0.758130081300813
PCA11,resnet50,gaussian_noise,0.02,gaussian_noise_0_02,8661,945,0.10910980256321441,0.7237767464568916,0.9697977952773182,0.8423280423280424
PCA11,resnet50,gaussian_noise,0.05,gaussian_noise_0_05,8661,1538,0.1775776469229881,0.721750243309691,0.9044118331666846,0.7223667100130039
PCA11,resnet50,gaussian_noise,0.1,gaussian_noise_0_1,8661,2479,0.2862256090520725,0.6821326316731852,0.8909497168646263,0.6353368293666801
PCA11,resnet50,shot_noise,60,shot_noise_60,8661,2562,0.29580879806027016,0.6924859004157142,0.8969992137281049,0.6354410616705699
PCA11,resnet50,shot_noise,30,shot_noise_30,8661,3205,0.370049647846669,0.6902607042698131,0.8756969384347221,0.5619344773790952
PCA11,resnet50,shot_noise,15,shot_noise_15,8661,3888,0.44890890197436784,0.7023942008330467,0.8531260588754129,0.5061728395061729
PCA11,resnet50,impulse_noise,0.01,impulse_noise_0_01,8661,5571,0.6432282646345687,0.7748727372854919,0.8318940142520299,0.43313588224735233
PCA11,resnet50,impulse_noise,0.03,impulse_noise_0_03,8661,6655,0.768387022283801,0.8006054338861702,0.8855475646688784,0.5131480090157776
PCA11,resnet50,impulse_noise,0.05,impulse_noise_0_05,8661,6846,0.7904399030135089,0.7643404404977189,0.8851968815716725,0.5008764241893077
PCA11,resnet50,motion_blur,5,motion_blur_5,8661,1852,0.21383212100219373,0.6402692234613888,0.864064982599894,0.5772138228941684
PCA11,resnet50,motion_blur,9,motion_blur_9,8661,3461,0.3996074356309895,0.6834585102126998,0.8069532482830661,0.5093903496099393
PCA11,resnet50,motion_blur,15,motion_blur_15,8661,6050,0.6985336566216372,0.7509102303984099,0.7579178364896133,0.5211570247933884
PCA11,resnet50,zoom_blur,1.05,zoom_blur_1_05,8661,1472,0.16995727975984298,0.6217444412357043,0.9319684511965745,0.7391304347826086
PCA11,resnet50,zoom_blur,1.1,zoom_blur_1_1,8661,4180,0.48262325366585845,0.6283815824176293,0.8881444674964684,0.6172248803827751
PCA11,resnet50,zoom_blur,1.2,zoom_blur_1_2,8661,5441,0.6282184505253435,0.6755424080566117,0.8864920245524834,0.6618268700606507
PCA11,resnet50,contrast,0.5,contrast_0_5,8661,1220,0.14086133240965246,0.6380477240631768,0.9289038799209519,0.7188524590163935
PCA11,resnet50,contrast,0.75,contrast_0_75,8661,439,0.050686987645768386,0.581713930457149,0.9853856174528143,0.8747152619589977
PCA11,resnet50,contrast,1.25,contrast_1_25,8661,221,0.025516683985682947,0.5565710042675474,0.9949759816431129,0.9411764705882353
PCA11,resnet50,contrast,1.5,contrast_1_5,8661,449,0.05184158873109341,0.6261348756830408,0.9834649060476439,0.8997772828507795
PCA11,resnet50,pixelate,0.5,pixelate_0_5,8661,6379,0.7365200323288303,0.8524963938009236,0.7686473706793449,0.41119297695563567
PCA11,resnet50,pixelate,0.33,pixelate_0_33,8661,6503,0.7508370857868606,0.6825660559887025,0.8701831777363181,0.5256035675841919
PCA11,resnet50,pixelate,0.25,pixelate_0_25,8661,7985,0.9219489666320286,0.9587985794370362,0.7997313750263993,0.4435817157169693
PCA11,resnet50,scratch,mild,scratch_mild,8661,1249,0.14420967555709502,0.7284065244640396,0.9744911957628704,0.8246597277822257
PCA11,resnet50,scratch,moderate,scratch_moderate,8661,2308,0.26648193049301466,0.6838985375432287,0.9558955075468922,0.7677642980935875
PCA11,resnet50,scratch,severe,scratch_severe,8661,3697,0.42685602124466,0.6653125386199625,0.9011589421655775,0.6351095482823911
PCA11,resnet50,rotation,45,rotation_45,8661,3545,0.4093060847477197,0.6280057255591297,0.8959187746950578,0.6535966149506347
PCA11,resnet50,rotation,90,rotation_90,8661,732,0.08451679944579148,0.6117825413660996,0.9457666296578858,0.7568306010928961
PCA11,resnet50,rotation,135,rotation_135,8661,3750,0.4329754069968826,0.6521967012828345,0.8992075476820742,0.6658666666666667
PCA11,resnet50,rotation,180,rotation_180,8661,401,0.04629950352153331,0.6498621786937017,0.9762461280213509,0.8453865336658354
PCA11,resnet50,compound,mild,compound_mild,8661,5722,0.6606627410229765,0.8536046471662712,0.7706837348348019,0.35721775602936034
PCA11,resnet50,compound,moderate,compound_moderate,8661,7772,0.8973559635146057,0.939401311969303,0.6558847861464564,0.3350488934637159
PCA11,resnet50,compound,severe,compound_severe,8661,8035,0.9277219720586537,0.9813501633230017,0.8347531069144378,0.466210329807094
PCA11,resnet50,compound_optical,mild,compound_optical_mild,8661,2279,0.26313358734557213,0.6413858483896886,0.8147067587660501,0.5261079420798596
PCA11,resnet50,compound_optical,moderate,compound_optical_moderate,8661,5183,0.598429742523958,0.7901855071601912,0.7904600200793567,0.4296739340150492
PCA11,resnet50,compound_optical,severe,compound_optical_severe,8661,6980,0.805911557556864,0.9152138173314083,0.845063570769889,0.45702005730659023
PCA11,resnet50,compound_digital,mild,compound_digital_mild,8661,4289,0.49520840549590117,0.7284885567603416,0.7980460024868401,0.5213336442061086
PCA11,resnet50,compound_digital,moderate,compound_digital_moderate,8661,6403,0.7392910749336105,0.8177296487045833,0.7578868934195068,0.4474465094486959
PCA11,resnet50,compound_digital,severe,compound_digital_severe,8661,7290,0.8417041912019397,0.8311583566709589,0.8119672742953937,0.4606310013717421
PCA11,resnet50,compound_field,mild,compound_field_mild,8661,2233,0.257822422353077,0.5755693435376075,0.8942003482859222,0.6318853560232871
PCA11,resnet50,compound_field,moderate,compound_field_moderate,8661,4786,0.5525920794365546,0.5619600177938342,0.8624756076189963,0.5102381947346427
PCA11,resnet50,compound_field,severe,compound_field_severe,8661,5974,0.6897586883731671,0.7415267984862826,0.8913142286715952,0.6275527284901239
PCA11,convnext_tiny,gaussian_blur,2,blur_2,8833,2593,0.29355824748103704,0.5121133265596725,0.8170098613624452,0.5422290782876976
PCA11,convnext_tiny,gaussian_blur,4,blur_4,8833,4132,0.4677912374051851,0.5695908915591892,0.8332897286791774,0.4818489835430784
PCA11,convnext_tiny,gaussian_blur,6,blur_6,8833,5152,0.5832672931054002,0.6365785209764427,0.8686960676868458,0.4720496894409938
PCA11,convnext_tiny,gaussian_blur,8,blur_8,8833,6059,0.6859504132231405,0.679271411033513,0.8779196945013068,0.4502393134180558
PCA11,convnext_tiny,gaussian_blur,10,blur_10,8833,6866,0.7773123514094872,0.7022244843589486,0.8872338828064756,0.4312554616953102
PCA11,convnext_tiny,gaussian_blur,12,blur_12,8833,7411,0.8390127929355825,0.7192634831600344,0.9014503282363748,0.442855215220618
PCA11,convnext_tiny,defocus_blur,3,defocus_3,8833,2406,0.2723876372693309,0.550719662386485,0.8200829159920076,0.5615128844555278
PCA11,convnext_tiny,defocus_blur,5,defocus_5,8833,3348,0.379033171063059,0.5542914639578561,0.8020044892718167,0.48028673835125446
PCA11,convnext_tiny,defocus_blur,8,defocus_8,8833,4507,0.5102456696479113,0.5872170797960454,0.8417957949215691,0.4896827157754604
PCA11,convnext_tiny,defocus_blur,11,defocus_11,8833,5435,0.6153062379712442,0.6129211782676427,0.8604944842818412,0.45979760809567616
PCA11,convnext_tiny,defocus_blur,15,defocus_15,8833,6626,0.7501415147741424,0.63960799754807,0.864757143632798,0.43012375490492
PCA11,convnext_tiny,resize,1.33,resize_1_33,8833,947,0.10721159289029775,0.5594415510785826,0.9689399175848235,0.8141499472016895
PCA11,convnext_tiny,resize,1.67,resize_1_67,8833,1701,0.19257330465300576,0.5710706199348936,0.8947325036936802,0.6666666666666666
PCA11,convnext_tiny,resize,2.0,resize_2_0,8833,2496,0.2825767010075852,0.5786800936097725,0.8626227401747166,0.6045673076923077
PCA11,convnext_tiny,illumination,0.7,brightness_0_7,8833,193,0.02184988112758972,0.6237904193053156,0.9969367683745922,0.9585492227979274
