dataset,backbone,perturbation,severity,tag,rule,protocol,n_splits,test_size,split_seed,accuracy,accuracy_std,acc_clean,drop
DTSR14,dinov2_b,zoom_blur,1.2,zoom_blur_1_2,linear_probe,split_disjoint_v1,5,0.2,42,0.5253228523301516,0.0059379243420111,0.9576642335766422,0.4323413812464906
DTSR14,efficientnet_b3,blue_channel_shift,-30,blue_channel_shift_-30,linear_probe,split_disjoint_v1,5,0.2,42,0.9489051094890512,0.0025360111826246,0.9638405390230208,0.0149354295339696
DTSR14,efficientnet_b3,blue_channel_shift,-45,blue_channel_shift_-45,linear_probe,split_disjoint_v1,5,0.2,42,0.9403705783267826,0.0035758974347199,0.9638405390230208,0.0234699606962381
DTSR14,efficientnet_b3,blue_channel_shift,30,blue_channel_shift_30,linear_probe,split_disjoint_v1,5,0.2,42,0.940482874789444,0.0039062385470917,0.9638405390230208,0.0233576642335766
DTSR14,efficientnet_b3,blue_channel_shift,45,blue_channel_shift_45,linear_probe,split_disjoint_v1,5,0.2,42,0.8951151038742278,0.003262400684185,0.9638405390230208,0.068725435148793
DTSR14,efficientnet_b3,clean,0,original,linear_probe,split_disjoint_v1,5,0.2,42,0.9638405390230208,0.0025508852760472,0.9638405390230208,0.0
DTSR14,efficientnet_b3,compound,mild,compound_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.4444693992139248,0.0031079960703196,0.9638405390230208,0.519371139809096
DTSR14,efficientnet_b3,compound,moderate,compound_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.3198203256597417,0.0016117574502422,0.9638405390230208,0.6440202133632791
DTSR14,efficientnet_b3,compound,severe,compound_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.3006176305446378,0.0096247961088,0.9638405390230208,0.6632229084783829
DTSR14,efficientnet_b3,compound_digital,mild,compound_digital_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.925659741718136,0.0055310995422907,0.9638405390230208,0.0381807973048848
DTSR14,efficientnet_b3,compound_digital,moderate,compound_digital_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.7624929814710836,0.0102368558563308,0.9638405390230208,0.2013475575519372
DTSR14,efficientnet_b3,compound_digital,severe,compound_digital_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.7468837731611455,0.0080462590084998,0.9638405390230208,0.2169567658618753
DTSR14,efficientnet_b3,compound_field,mild,compound_field_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.7279056709713644,0.0048638759860096,0.9638405390230208,0.2359348680516564
DTSR14,efficientnet_b3,compound_field,moderate,compound_field_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.5350926445816957,0.0031762236100462,0.9638405390230208,0.4287478944413251
DTSR14,efficientnet_b3,compound_field,severe,compound_field_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.4800673778775969,0.0082673384926697,0.9638405390230208,0.4837731611454239
DTSR14,efficientnet_b3,compound_optical,mild,compound_optical_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.8751263335204941,0.0036318835774949,0.9638405390230208,0.0887142055025267
DTSR14,efficientnet_b3,compound_optical,moderate,compound_optical_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.5347557551937114,0.0022904074176722,0.9638405390230208,0.4290847838293093
DTSR14,efficientnet_b3,compound_optical,severe,compound_optical_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.3921392476137001,0.0050545884042344,0.9638405390230208,0.5717012914093207
DTSR14,efficientnet_b3,contrast,0.5,contrast_0_5,linear_probe,split_disjoint_v1,5,0.2,42,0.919932622122403,0.0023177728737282,0.9638405390230208,0.0439079169006177
DTSR14,efficientnet_b3,contrast,0.75,contrast_0_75,linear_probe,split_disjoint_v1,5,0.2,42,0.957327344188658,0.0018790792285998,0.9638405390230208,0.0065131948343627
DTSR14,efficientnet_b3,contrast,1.25,contrast_1_25,linear_probe,split_disjoint_v1,5,0.2,42,0.9615946097697922,0.0033613991122056,0.9638405390230208,0.0022459292532286
DTSR14,efficientnet_b3,contrast,1.5,contrast_1_5,linear_probe,split_disjoint_v1,5,0.2,42,0.9531723750701854,0.0040582394159669,0.9638405390230208,0.0106681639528354
DTSR14,efficientnet_b3,defocus_blur,11,defocus_11,linear_probe,split_disjoint_v1,5,0.2,42,0.5173498034811903,0.0062078719645526,0.9638405390230208,0.4464907355418305
DTSR14,efficientnet_b3,defocus_blur,15,defocus_15,linear_probe,split_disjoint_v1,5,0.2,42,0.4366086468276249,0.0087461572054444,0.9638405390230208,0.5272318921953959
DTSR14,efficientnet_b3,defocus_blur,3,defocus_3,linear_probe,split_disjoint_v1,5,0.2,42,0.915440763615946,0.0041199183218066,0.9638405390230208,0.0483997754070747
DTSR14,efficientnet_b3,defocus_blur,5,defocus_5,linear_probe,split_disjoint_v1,5,0.2,42,0.7501403705783268,0.0070755683333063,0.9638405390230208,0.2137001684446939
DTSR14,efficientnet_b3,defocus_blur,8,defocus_8,linear_probe,split_disjoint_v1,5,0.2,42,0.5946097697922516,0.0064801967641789,0.9638405390230208,0.3692307692307692
DTSR14,efficientnet_b3,gaussian_blur,10,blur_10,linear_probe,split_disjoint_v1,5,0.2,42,0.3751824817518248,0.0049766467840899,0.9638405390230208,0.5886580572711959
DTSR14,efficientnet_b3,gaussian_blur,12,blur_12,linear_probe,split_disjoint_v1,5,0.2,42,0.3513756316676025,0.003847690443349,0.9638405390230208,0.6124649073554183
DTSR14,efficientnet_b3,gaussian_blur,2,blur_2,linear_probe,split_disjoint_v1,5,0.2,42,0.9081414935429534,0.00690052397338,0.9638405390230208,0.0556990454800674
DTSR14,efficientnet_b3,gaussian_blur,4,blur_4,linear_probe,split_disjoint_v1,5,0.2,42,0.6006737787759685,0.0110393762851831,0.9638405390230208,0.3631667602470523
DTSR14,efficientnet_b3,gaussian_blur,6,blur_6,linear_probe,split_disjoint_v1,5,0.2,42,0.4705221785513757,0.0045753057355335,0.9638405390230208,0.4933183604716451
DTSR14,efficientnet_b3,gaussian_blur,8,blur_8,linear_probe,split_disjoint_v1,5,0.2,42,0.4126895002807411,0.0053738286868075,0.9638405390230208,0.5511510387422797
DTSR14,efficientnet_b3,gaussian_noise,0.02,gaussian_noise_0_02,linear_probe,split_disjoint_v1,5,0.2,42,0.7593486805165638,0.0074961568863688,0.9638405390230208,0.204491858506457
DTSR14,efficientnet_b3,gaussian_noise,0.05,gaussian_noise_0_05,linear_probe,split_disjoint_v1,5,0.2,42,0.6276249298147109,0.0083839669645952,0.9638405390230208,0.3362156092083099
DTSR14,efficientnet_b3,gaussian_noise,0.1,gaussian_noise_0_1,linear_probe,split_disjoint_v1,5,0.2,42,0.5100505334081976,0.0036492031014647,0.9638405390230208,0.4537900056148232
DTSR14,efficientnet_b3,green_channel_shift,-30,green_channel_shift_-30,linear_probe,split_disjoint_v1,5,0.2,42,0.9348680516563728,0.0035511259519016,0.9638405390230208,0.0289724873666479
DTSR14,efficientnet_b3,green_channel_shift,-45,green_channel_shift_-45,linear_probe,split_disjoint_v1,5,0.2,42,0.9015160022459292,0.0028096565981351,0.9638405390230208,0.0623245367770914
DTSR14,efficientnet_b3,green_channel_shift,30,green_channel_shift_30,linear_probe,split_disjoint_v1,5,0.2,42,0.9276810780460416,0.0039447878877597,0.9638405390230208,0.0361594609769791
DTSR14,efficientnet_b3,green_channel_shift,45,green_channel_shift_45,linear_probe,split_disjoint_v1,5,0.2,42,0.8962380685008421,0.003083555354912,0.9638405390230208,0.0676024705221787
DTSR14,efficientnet_b3,illumination,0.7,brightness_0_7,linear_probe,split_disjoint_v1,5,0.2,42,0.9505895564289724,0.0031960133567114,0.9638405390230208,0.0132509825940483
DTSR14,efficientnet_b3,illumination,0.85,brightness_0_85,linear_probe,split_disjoint_v1,5,0.2,42,0.962043795620438,0.0031682731004303,0.9638405390230208,0.0017967434025827
DTSR14,efficientnet_b3,illumination,1.15,brightness_1_15,linear_probe,split_disjoint_v1,5,0.2,42,0.949129702414374,0.0025009609715126,0.9638405390230208,0.0147108366086466
DTSR14,efficientnet_b3,illumination,1.3,brightness_1_3,linear_probe,split_disjoint_v1,5,0.2,42,0.9129702414373948,0.0043201311761193,0.9638405390230208,0.0508702975856261
DTSR14,efficientnet_b3,impulse_noise,0.01,impulse_noise_0_01,linear_probe,split_disjoint_v1,5,0.2,42,0.8528916339135317,0.005648411606944,0.9638405390230208,0.110948905109489
DTSR14,efficientnet_b3,impulse_noise,0.03,impulse_noise_0_03,linear_probe,split_disjoint_v1,5,0.2,42,0.6850084222346997,0.00377489866681,0.9638405390230208,0.2788321167883211
DTSR14,efficientnet_b3,impulse_noise,0.05,impulse_noise_0_05,linear_probe,split_disjoint_v1,5,0.2,42,0.5063447501403706,0.0069533186211848,0.9638405390230208,0.4574957888826502
DTSR14,efficientnet_b3,jpeg,10,jpeg_10,linear_probe,split_disjoint_v1,5,0.2,42,0.6678270634475014,0.0081799321062209,0.9638405390230208,0.2960134755755194
DTSR14,efficientnet_b3,jpeg,20,jpeg_20,linear_probe,split_disjoint_v1,5,0.2,42,0.8772599663110612,0.0019643858152201,0.9638405390230208,0.0865805727119596
DTSR14,efficientnet_b3,jpeg,30,jpeg_30,linear_probe,split_disjoint_v1,5,0.2,42,0.9136440202133632,0.0023662332965418,0.9638405390230208,0.0501965188096574
DTSR14,efficientnet_b3,jpeg,50,jpeg_50,linear_probe,split_disjoint_v1,5,0.2,42,0.9403705783267828,0.0026431448166063,0.9638405390230208,0.0234699606962379
DTSR14,efficientnet_b3,jpeg,70,jpeg_70,linear_probe,split_disjoint_v1,5,0.2,42,0.9556428972487367,0.0016273303476911,0.9638405390230208,0.008197641774284
DTSR14,efficientnet_b3,motion_blur,15,motion_blur_15,linear_probe,split_disjoint_v1,5,0.2,42,0.6696238068500843,0.009147854847576,0.9638405390230208,0.2942167321729365
DTSR14,efficientnet_b3,motion_blur,5,motion_blur_5,linear_probe,split_disjoint_v1,5,0.2,42,0.9496911847276812,0.0023979962385247,0.9638405390230208,0.0141493542953397
DTSR14,efficientnet_b3,motion_blur,9,motion_blur_9,linear_probe,split_disjoint_v1,5,0.2,42,0.8773722627737227,0.0047457712766121,0.9638405390230208,0.086468276249298
DTSR14,efficientnet_b3,pixelate,0.25,pixelate_0_25,linear_probe,split_disjoint_v1,5,0.2,42,0.6688377316114542,0.0083689122443062,0.9638405390230208,0.2950028074115666
DTSR14,efficientnet_b3,pixelate,0.33,pixelate_0_33,linear_probe,split_disjoint_v1,5,0.2,42,0.7489051094890511,0.0075364230142897,0.9638405390230208,0.2149354295339697
DTSR14,efficientnet_b3,pixelate,0.5,pixelate_0_5,linear_probe,split_disjoint_v1,5,0.2,42,0.8881527231892195,0.0057523856147628,0.9638405390230208,0.0756878158338013
DTSR14,efficientnet_b3,red_channel_shift,-30,color_shift_-30,linear_probe,split_disjoint_v1,5,0.2,42,0.9252105558674902,0.0027369023260985,0.9638405390230208,0.0386299831555305
DTSR14,efficientnet_b3,red_channel_shift,-45,color_shift_-45,linear_probe,split_disjoint_v1,5,0.2,42,0.8945536215609208,0.0033576454548514,0.9638405390230208,0.0692869174621
DTSR14,efficientnet_b3,red_channel_shift,30,color_shift_30,linear_probe,split_disjoint_v1,5,0.2,42,0.9243121841661988,0.0026431448166063,0.9638405390230208,0.0395283548568219
DTSR14,efficientnet_b3,red_channel_shift,45,color_shift_45,linear_probe,split_disjoint_v1,5,0.2,42,0.8925322852330153,0.004299649571943,0.9638405390230208,0.0713082537900055
DTSR14,efficientnet_b3,resize,1.33,resize_1_33,linear_probe,split_disjoint_v1,5,0.2,42,0.8889387984278494,0.0054484040295152,0.9638405390230208,0.0749017405951714
DTSR14,efficientnet_b3,resize,1.67,resize_1_67,linear_probe,split_disjoint_v1,5,0.2,42,0.8650196518809657,0.0054853115067129,0.9638405390230208,0.098820887142055
DTSR14,efficientnet_b3,resize,2.0,resize_2_0,linear_probe,split_disjoint_v1,5,0.2,42,0.8190903986524425,0.009888467136553,0.9638405390230208,0.1447501403705783
DTSR14,efficientnet_b3,rotation,135,rotation_135,linear_probe,split_disjoint_v1,5,0.2,42,0.577877596855699,0.0048612826101995,0.9638405390230208,0.3859629421673218
DTSR14,efficientnet_b3,rotation,180,rotation_180,linear_probe,split_disjoint_v1,5,0.2,42,0.9567658618753508,0.0042465290064433,0.9638405390230208,0.0070746771476699
DTSR14,efficientnet_b3,rotation,45,rotation_45,linear_probe,split_disjoint_v1,5,0.2,42,0.5928130263896687,0.0056528749909727,0.9638405390230208,0.3710275126333521
DTSR14,efficientnet_b3,rotation,90,rotation_90,linear_probe,split_disjoint_v1,5,0.2,42,0.8683885457608085,0.0028541864182232,0.9638405390230208,0.0954519932622123
DTSR14,efficientnet_b3,scratch,mild,scratch_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.6765861875350926,0.0087346149276272,0.9638405390230208,0.2872543514879282
DTSR14,efficientnet_b3,scratch,moderate,scratch_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.4852330151600224,0.0058069324980787,0.9638405390230208,0.4786075238629984
DTSR14,efficientnet_b3,scratch,severe,scratch_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.4099943851768669,0.0070791319539469,0.9638405390230208,0.5538461538461539
DTSR14,efficientnet_b3,shot_noise,15,shot_noise_15,linear_probe,split_disjoint_v1,5,0.2,42,0.2582818641212802,0.026162906894416,0.9638405390230208,0.7055586749017406
DTSR14,efficientnet_b3,shot_noise,30,shot_noise_30,linear_probe,split_disjoint_v1,5,0.2,42,0.2403144300954519,0.0127494818456911,0.9638405390230208,0.7235261089275689
DTSR14,efficientnet_b3,shot_noise,60,shot_noise_60,linear_probe,split_disjoint_v1,5,0.2,42,0.5760808534531162,0.0091987186597517,0.9638405390230208,0.3877596855699046
DTSR14,efficientnet_b3,zoom_blur,1.05,zoom_blur_1_05,linear_probe,split_disjoint_v1,5,0.2,42,0.8176305446378439,0.0030215887809261,0.9638405390230208,0.1462099943851769
DTSR14,efficientnet_b3,zoom_blur,1.1,zoom_blur_1_1,linear_probe,split_disjoint_v1,5,0.2,42,0.609769792251544,0.0058781593838528,0.9638405390230208,0.3540707467714767
DTSR14,efficientnet_b3,zoom_blur,1.2,zoom_blur_1_2,linear_probe,split_disjoint_v1,5,0.2,42,0.4643458731049971,0.0036904383436619,0.9638405390230208,0.4994946659180236
DTSR14,hrnet32,blue_channel_shift,-30,blue_channel_shift_-30,linear_probe,split_disjoint_v1,5,0.2,42,0.9485682201010668,0.0061466287179804,0.9610331274564852,0.0124649073554183
DTSR14,hrnet32,blue_channel_shift,-45,blue_channel_shift_-45,linear_probe,split_disjoint_v1,5,0.2,42,0.9385738349242,0.005863122956634,0.9610331274564852,0.0224592925322852
DTSR14,hrnet32,blue_channel_shift,30,blue_channel_shift_30,linear_probe,split_disjoint_v1,5,0.2,42,0.9371139809096012,0.0075914402161282,0.9610331274564852,0.0239191465468838
DTSR14,hrnet32,blue_channel_shift,45,blue_channel_shift_45,linear_probe,split_disjoint_v1,5,0.2,42,0.8961257720381808,0.0033122697818647,0.9610331274564852,0.0649073554183043
DTSR14,hrnet32,clean,0,original,linear_probe,split_disjoint_v1,5,0.2,42,0.9610331274564852,0.0033613991122056,0.9610331274564852,0.0
DTSR14,hrnet32,compound,mild,compound_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.4444693992139247,0.0054622735573342,0.9610331274564852,0.5165637282425605
DTSR14,hrnet32,compound,moderate,compound_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.3236384053902302,0.0014468387115918,0.9610331274564852,0.637394722066255
DTSR14,hrnet32,compound,severe,compound_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.3149915777653004,0.0040799330992891,0.9610331274564852,0.6460415496911848
DTSR14,hrnet32,compound_digital,mild,compound_digital_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.9062324536777092,0.0027044569520027,0.9610331274564852,0.054800673778776
DTSR14,hrnet32,compound_digital,moderate,compound_digital_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.7199326221224032,0.0066851773458224,0.9610331274564852,0.241100505334082
DTSR14,hrnet32,compound_digital,severe,compound_digital_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.4244806288601909,0.0061507305727699,0.9610331274564852,0.5365524985962943
DTSR14,hrnet32,compound_field,mild,compound_field_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.7734980348119034,0.0038509664681599,0.9610331274564852,0.1875350926445818
DTSR14,hrnet32,compound_field,moderate,compound_field_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.5565412689500281,0.0052359542849521,0.9610331274564852,0.4044918585064571
DTSR14,hrnet32,compound_field,severe,compound_field_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.3944974733295902,0.0054159036728972,0.9610331274564852,0.566535654126895
DTSR14,hrnet32,compound_optical,mild,compound_optical_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.7949466591802359,0.0102331595731786,0.9610331274564852,0.1660864682762493
DTSR14,hrnet32,compound_optical,moderate,compound_optical_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.2534531162268388,0.0090159444409518,0.9610331274564852,0.7075800112296463
DTSR14,hrnet32,compound_optical,severe,compound_optical_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.3233015160022459,0.0144089971318094,0.9610331274564852,0.6377316114542393
DTSR14,hrnet32,contrast,0.5,contrast_0_5,linear_probe,split_disjoint_v1,5,0.2,42,0.9090398652442448,0.0056260415720944,0.9610331274564852,0.0519932622122404
DTSR14,hrnet32,contrast,0.75,contrast_0_75,linear_probe,split_disjoint_v1,5,0.2,42,0.9526108927568782,0.0051042417416568,0.9610331274564852,0.008422234699607
DTSR14,hrnet32,contrast,1.25,contrast_1_25,linear_probe,split_disjoint_v1,5,0.2,42,0.9556428972487364,0.0036039992219834,0.9610331274564852,0.0053902302077486
DTSR14,hrnet32,contrast,1.5,contrast_1_5,linear_probe,split_disjoint_v1,5,0.2,42,0.9425042111173498,0.0062986203985985,0.9610331274564852,0.0185289163391353
DTSR14,hrnet32,defocus_blur,11,defocus_11,linear_probe,split_disjoint_v1,5,0.2,42,0.2825379000561482,0.0194321557743499,0.9610331274564852,0.678495227400337
DTSR14,hrnet32,defocus_blur,15,defocus_15,linear_probe,split_disjoint_v1,5,0.2,42,0.2923076923076922,0.0098705971671401,0.9610331274564852,0.6687254351487929
DTSR14,hrnet32,defocus_blur,3,defocus_3,linear_probe,split_disjoint_v1,5,0.2,42,0.894329028635598,0.0063663280328167,0.9610331274564852,0.0667040988208871
DTSR14,hrnet32,defocus_blur,5,defocus_5,linear_probe,split_disjoint_v1,5,0.2,42,0.6918585064570466,0.0128597837591264,0.9610331274564852,0.2691746209994385
DTSR14,hrnet32,defocus_blur,8,defocus_8,linear_probe,split_disjoint_v1,5,0.2,42,0.4745648512071869,0.0136679142785631,0.9610331274564852,0.4864682762492982
DTSR14,hrnet32,gaussian_blur,10,blur_10,linear_probe,split_disjoint_v1,5,0.2,42,0.2773722627737226,0.0215216983688523,0.9610331274564852,0.6836608646827625
DTSR14,hrnet32,gaussian_blur,12,blur_12,linear_probe,split_disjoint_v1,5,0.2,42,0.3116226838854576,0.017052801143383,0.9610331274564852,0.6494104435710275
DTSR14,hrnet32,gaussian_blur,2,blur_2,linear_probe,split_disjoint_v1,5,0.2,42,0.8719820325659743,0.007251604397962,0.9610331274564852,0.0890510948905108
DTSR14,hrnet32,gaussian_blur,4,blur_4,linear_probe,split_disjoint_v1,5,0.2,42,0.3593486805165637,0.0109337778278612,0.9610331274564852,0.6016844469399214
DTSR14,hrnet32,gaussian_blur,6,blur_6,linear_probe,split_disjoint_v1,5,0.2,42,0.2011229646266142,0.0082168481212472,0.9610331274564852,0.7599101628298709
DTSR14,hrnet32,gaussian_blur,8,blur_8,linear_probe,split_disjoint_v1,5,0.2,42,0.1836047164514317,0.015450458902967,0.9610331274564852,0.7774284110050534
DTSR14,hrnet32,gaussian_noise,0.02,gaussian_noise_0_02,linear_probe,split_disjoint_v1,5,0.2,42,0.7621560920830993,0.0041504140623416,0.9610331274564852,0.1988770353733858
DTSR14,hrnet32,gaussian_noise,0.05,gaussian_noise_0_05,linear_probe,split_disjoint_v1,5,0.2,42,0.6062886019090398,0.0042524640603619,0.9610331274564852,0.3547445255474454
DTSR14,hrnet32,gaussian_noise,0.1,gaussian_noise_0_1,linear_probe,split_disjoint_v1,5,0.2,42,0.3944974733295902,0.0074708803496821,0.9610331274564852,0.566535654126895
DTSR14,hrnet32,green_channel_shift,-30,green_channel_shift_-30,linear_probe,split_disjoint_v1,5,0.2,42,0.9062324536777092,0.0062119333794224,0.9610331274564852,0.0548006737787759
DTSR14,hrnet32,green_channel_shift,-45,green_channel_shift_-45,linear_probe,split_disjoint_v1,5,0.2,42,0.8766984839977541,0.0044721634478921,0.9610331274564852,0.0843346434587311
DTSR14,hrnet32,green_channel_shift,30,green_channel_shift_30,linear_probe,split_disjoint_v1,5,0.2,42,0.8823133071308256,0.0059696951645152,0.9610331274564852,0.0787198203256596
DTSR14,hrnet32,green_channel_shift,45,green_channel_shift_45,linear_probe,split_disjoint_v1,5,0.2,42,0.7843907916900618,0.0099050318118809,0.9610331274564852,0.1766423357664234
