backbone,backbone_label,condition,condition_label,severity_rank,reference_dataset,target_dataset,target_tag,n_reference,n_target,ref_centroid_cosine,ref_mmd_rbf
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,green_channel_shift_-45,2121,2121,0.04330366849899292,0.031146585941314697
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,green_channel_shift_-30,2121,2121,0.02349066734313965,0.01652371883392334
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,green_channel_shift_30,2121,2121,0.025583922863006592,0.017293989658355713
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,green_channel_shift_45,2121,2121,0.04569542407989502,0.03144943714141846
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,blue_channel_shift_-45,2121,2121,0.03934359550476074,0.026756584644317627
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,blue_channel_shift_-30,2121,2121,0.020867764949798584,0.01498103141784668
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,blue_channel_shift_30,2121,2121,0.007759153842926025,0.006860256195068359
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,blue_channel_shift_45,2121,2121,0.01381605863571167,0.010524272918701172
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,gaussian_noise_0_02,2121,2121,0.012573719024658203,0.010039269924163818
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,gaussian_noise_0_05,2121,2121,0.03966754674911499,0.026116788387298584
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,gaussian_noise_0_1,2121,2121,0.11265677213668823,0.07535892724990845
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,shot_noise_60,2121,2121,0.08537942171096802,0.06292450428009033
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,shot_noise_30,2121,2121,0.13310647010803223,0.09316104650497437
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,shot_noise_15,2121,2121,0.19674789905548096,0.1336820125579834
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,impulse_noise_0_01,2121,2121,0.059934020042419434,0.043353915214538574
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,impulse_noise_0_03,2121,2121,0.16350066661834717,0.11646288633346558
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,impulse_noise_0_05,2121,2121,0.19164562225341797,0.1559159755706787
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,motion_blur_5,2121,2121,0.08967489004135132,0.05333226919174194
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,motion_blur_9,2121,2121,0.20024794340133667,0.1146765947341919
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,motion_blur_15,2121,2121,0.3554874658584595,0.19975996017456055
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,zoom_blur_1_05,2121,2121,0.23814845085144043,0.12709403038024902
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,zoom_blur_1_1,2121,2121,0.4008725881576538,0.21485048532485962
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,zoom_blur_1_2,2121,2121,0.3935741186141968,0.24409455060958862
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,contrast_0_5,2121,2121,0.0058248043060302734,0.005343735218048096
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,contrast_0_75,2121,2121,0.0017699003219604492,0.0027577877044677734
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,contrast_1_25,2121,2121,0.0012207627296447754,0.001622319221496582
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,contrast_1_5,2121,2121,0.004352688789367676,0.0038574934005737305
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,pixelate_0_5,2121,2121,0.30534833669662476,0.21146535873413086
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,pixelate_0_33,2121,2121,0.4644222855567932,0.34701597690582275
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,pixelate_0_25,2121,2121,0.5564301013946533,0.4557265639305115
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,scratch_mild,2121,2121,0.05238628387451172,0.031687796115875244
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,scratch_moderate,2121,2121,0.26426249742507935,0.1582798957824707
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,scratch_severe,2121,2121,0.4884220361709595,0.3066818118095398
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,rotation_45,2121,2121,0.3492521047592163,0.23016512393951416
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,rotation_90,2121,2121,0.00982522964477539,0.007817625999450684
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,rotation_135,2121,2121,0.35128623247146606,0.23112446069717407
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,rotation_180,2121,2121,0.0004467964172363281,0.001378476619720459
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_mild,2121,2121,0.5267291069030762,0.3663257956504822
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_moderate,2121,2121,0.6179145574569702,0.44546282291412354
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_severe,2121,2121,0.6574384570121765,0.5210509300231934
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_optical_mild,2121,2121,0.29734063148498535,0.1564885377883911
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_optical_moderate,2121,2121,0.44332849979400635,0.24480050802230835
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_optical_severe,2121,2121,0.6470718383789062,0.3624548316001892
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_digital_mild,2121,2121,0.3003910779953003,0.19756722450256348
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_digital_moderate,2121,2121,0.45381057262420654,0.30011361837387085
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_digital_severe,2121,2121,0.5291594862937927,0.4127887487411499
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_field_mild,2121,2121,0.3820464611053467,0.19821375608444214
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_field_moderate,2121,2121,0.5569726824760437,0.31518417596817017
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_field_severe,2121,2121,0.5661313533782959,0.3218885064125061
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,blur_2,440,440,0.18140321969985962,0.11292344331741333
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,blur_4,440,440,0.3237740993499756,0.20516204833984375
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,blur_6,440,440,0.4550967216491699,0.29523664712905884
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,blur_8,440,440,0.5419130325317383,0.34505707025527954
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,blur_10,440,440,0.6006093621253967,0.37225180864334106
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,blur_12,440,440,0.6413276791572571,0.391898512840271
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,defocus_3,440,440,0.13626110553741455,0.08637422323226929
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,defocus_5,440,440,0.21652120351791382,0.13312453031539917
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,defocus_8,440,440,0.31378793716430664,0.1915518045425415
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,defocus_11,440,440,0.4289264678955078,0.26435279846191406
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,defocus_15,440,440,0.5467623472213745,0.3366549611091614
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,resize_1_33,440,440,0.025259554386138916,0.018676280975341797
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,resize_1_67,440,440,0.0662335753440857,0.04734677076339722
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,resize_2_0,440,440,0.115791916847229,0.07921886444091797
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,brightness_0_7,440,440,0.0113447904586792,0.008453965187072754
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,brightness_0_85,440,440,0.0046994686126708984,0.0035687685012817383
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,brightness_1_15,440,440,0.0018014907836914062,0.0014162659645080566
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,brightness_1_3,440,440,0.005081534385681152,0.003957867622375488
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,jpeg_10,440,440,0.1728987693786621,0.12320798635482788
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,jpeg_20,440,440,0.08549809455871582,0.06254559755325317
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,jpeg_30,440,440,0.057835161685943604,0.04272353649139404
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,jpeg_50,440,440,0.03310894966125488,0.024701356887817383
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,jpeg_70,440,440,0.017601072788238525,0.013230502605438232
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,color_shift_-45,440,440,0.02563488483428955,0.019973933696746826
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,color_shift_-30,440,440,0.014106988906860352,0.011107981204986572
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,color_shift_30,440,440,0.011934757232666016,0.009228050708770752
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,color_shift_45,440,440,0.022845685482025146,0.017517924308776855
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,green_channel_shift_-45,440,440,0.03855288028717041,0.02943122386932373
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,green_channel_shift_-30,440,440,0.022809743881225586,0.017487704753875732
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,green_channel_shift_30,440,440,0.020125925540924072,0.015116631984710693
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,green_channel_shift_45,440,440,0.03736668825149536,0.027944207191467285
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,blue_channel_shift_-45,440,440,0.02198803424835205,0.016622722148895264
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,blue_channel_shift_-30,440,440,0.011831283569335938,0.009023725986480713
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,blue_channel_shift_30,440,440,0.007909417152404785,0.006117880344390869
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,blue_channel_shift_45,440,440,0.014918923377990723,0.011535465717315674
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,gaussian_noise_0_02,440,440,0.042853593826293945,0.030694305896759033
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,gaussian_noise_0_05,440,440,0.03863030672073364,0.027968943119049072
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,gaussian_noise_0_1,440,440,0.08070927858352661,0.06011486053466797
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,shot_noise_60,440,440,0.0801854133605957,0.058861613273620605
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,shot_noise_30,440,440,0.1265467405319214,0.09280341863632202
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,shot_noise_15,440,440,0.16368639469146729,0.11909753084182739
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,impulse_noise_0_01,440,440,0.10919302701950073,0.09028363227844238
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,impulse_noise_0_03,440,440,0.22362148761749268,0.18481379747390747
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,impulse_noise_0_05,440,440,0.2476271390914917,0.20459455251693726
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,motion_blur_5,440,440,0.10361838340759277,0.07310742139816284
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,motion_blur_9,440,440,0.20524317026138306,0.1420426368713379
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,motion_blur_15,440,440,0.3434619903564453,0.23236441612243652
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,zoom_blur_1_05,440,440,0.16206204891204834,0.10854184627532959
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,zoom_blur_1_1,440,440,0.3457685708999634,0.2277088165283203
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,zoom_blur_1_2,440,440,0.41108888387680054,0.281114399433136
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,contrast_0_5,440,440,0.018609821796417236,0.013723552227020264
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,contrast_0_75,440,440,0.008860170841217041,0.006664633750915527
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,contrast_1_25,440,440,0.0016491413116455078,0.0013118386268615723
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,contrast_1_5,440,440,0.004317045211791992,0.003447890281677246
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,pixelate_0_5,440,440,0.3752250671386719,0.2585654854774475
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,pixelate_0_33,440,440,0.41692644357681274,0.2942185401916504
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,pixelate_0_25,440,440,0.6797250509262085,0.5212520956993103
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,scratch_mild,440,440,0.014782309532165527,0.011305928230285645
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,scratch_moderate,440,440,0.10950714349746704,0.08300364017486572
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,scratch_severe,440,440,0.29894524812698364,0.22079592943191528
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,rotation_45,440,440,0.3637317419052124,0.2690619230270386
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,rotation_90,440,440,0.04055219888687134,0.03045940399169922
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,rotation_135,440,440,0.3747694492340088,0.2756856083869934
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,rotation_180,440,440,0.00096893310546875,0.0008817911148071289
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_mild,440,440,0.3666670322418213,0.2245073914527893
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_moderate,440,440,0.6755648255348206,0.4881165623664856
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_severe,440,440,0.7219189405441284,0.535690188407898
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_optical_mild,440,440,0.16545355319976807,0.10322725772857666
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_optical_moderate,440,440,0.34854573011398315,0.21308064460754395
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_optical_severe,440,440,0.5778024196624756,0.3469442129135132
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_digital_mild,440,440,0.28347599506378174,0.1987776756286621
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_digital_moderate,440,440,0.3551521301269531,0.2545626759529114
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_digital_severe,440,440,0.5854814052581787,0.44561702013015747
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_field_mild,440,440,0.17047035694122314,0.11482787132263184
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_field_moderate,440,440,0.3844466209411621,0.24322396516799927
resnet50,ResNet-50,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_field_severe,440,440,0.4422668218612671,0.29846304655075073
resnet50,ResNet-50,TierD_xmag,Tier-D cross-magnification,2,VN26_x10,VN26_x20,original,2600,2600,0.07692790031433105,0.050826072692871094
resnet50,ResNet-50,TierD_xmag,Tier-D cross-magnification,2,VN26_x10,VN26_x50,original,2600,2600,0.15134799480438232,0.0990632176399231
resnet50,ResNet-50,TierD_xmag,Tier-D cross-magnification,2,VN26_x20,VN26_x10,original,2600,2600,0.07553374767303467,0.0505223274230957
resnet50,ResNet-50,TierD_xmag,Tier-D cross-magnification,2,VN26_x20,VN26_x50,original,2600,2600,0.18330734968185425,0.11091846227645874
resnet50,ResNet-50,TierD_xmag,Tier-D cross-magnification,2,VN26_x50,VN26_x10,original,2600,2600,0.15436816215515137,0.11220026016235352
resnet50,ResNet-50,TierD_xmag,Tier-D cross-magnification,2,VN26_x50,VN26_x20,original,2600,2600,0.18576425313949585,0.11445051431655884
resnet50,ResNet-50,TierC_BFS46_FSDM41,Tier-C BFS46<->FSDM41,3,BFS46,FSDM41,original_shared_species,1088,1667,0.16649043560028076,0.11250150203704834
resnet50,ResNet-50,TierC_BFS46_FSDM41,Tier-C BFS46<->FSDM41,3,FSDM41,BFS46,original_shared_species,1667,1088,0.16603577136993408,0.11066234111785889
efficientnet_b3,EffNet-B3,TierA_clean,Tier-A clean,0,WRD25,WRD25,original_holdout,1079,1079,0.05871880054473877,0.028683066368103027
efficientnet_b3,EffNet-B3,TierA_clean,Tier-A clean,0,DTSR14,DTSR14,original_holdout,4451,4452,0.0620570182800293,0.02813267707824707
efficientnet_b3,EffNet-B3,TierA_clean,Tier-A clean,0,PCA11,PCA11,original_holdout,5397,5398,0.051953136920928955,0.02837604284286499
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,blur_2,1901,1901,0.18852627277374268,0.06265240907669067
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,blur_4,1901,1901,0.46008241176605225,0.15453696250915527
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,blur_6,1901,1901,0.6441178321838379,0.2244277000427246
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,blur_8,1901,1901,0.7397783994674683,0.2774695158004761
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,blur_10,1901,1901,0.7907944321632385,0.30376696586608887
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,blur_12,1901,1901,0.7888824939727783,0.2851420044898987
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,defocus_3,1901,1901,0.15268027782440186,0.051099181175231934
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,defocus_5,1901,1901,0.2272244691848755,0.07580810785293579
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,defocus_8,1901,1901,0.3688849210739136,0.11166799068450928
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,defocus_11,1901,1901,0.5065915584564209,0.16628915071487427
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,defocus_15,1901,1901,0.6087014675140381,0.1973583698272705
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,resize_1_33,1901,1901,0.09943437576293945,0.03575289249420166
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,resize_1_67,1901,1901,0.11329120397567749,0.040607571601867676
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,resize_2_0,1901,1901,0.13188660144805908,0.04530143737792969
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,brightness_0_7,1901,1901,0.001985788345336914,0.0016672611236572266
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,brightness_0_85,1901,1901,0.0007221102714538574,0.0013691186904907227
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,brightness_1_15,1901,1901,0.0007506608963012695,0.0013535022735595703
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,brightness_1_3,1901,1901,0.00231093168258667,0.002050161361694336
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,jpeg_10,1901,1901,0.33248305320739746,0.10334503650665283
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,jpeg_20,1901,1901,0.2527257204055786,0.08287471532821655
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,jpeg_30,1901,1901,0.2189178466796875,0.07979440689086914
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,jpeg_50,1901,1901,0.17806899547576904,0.06197303533554077
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,jpeg_70,1901,1901,0.13952726125717163,0.0514293909072876
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,color_shift_-45,1901,1901,0.02679532766342163,0.010551095008850098
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,color_shift_-30,1901,1901,0.01137465238571167,0.006919503211975098
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,color_shift_30,1901,1901,0.02033090591430664,0.012028276920318604
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,color_shift_45,1901,1901,0.036440372467041016,0.014982759952545166
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,green_channel_shift_-45,1901,1901,0.06940728425979614,0.030418753623962402
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,green_channel_shift_-30,1901,1901,0.03744041919708252,0.014633774757385254
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,green_channel_shift_30,1901,1901,0.039660513401031494,0.015623152256011963
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,green_channel_shift_45,1901,1901,0.08017390966415405,0.029095113277435303
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,blue_channel_shift_-45,1901,1901,0.02077651023864746,0.009684443473815918
