condition,mmd,failure,compactness
TierB_synth_severe,0.2559134364128113,0.2940557601262493,0.4394685626029968
TierB_synth_severe,0.3619991540908813,0.6291425565491846,0.29668211936950684
TierB_synth_severe,0.1301798820495605,0.3445554971067859,0.5589576959609985
TierB_synth_mild,0.0231448411941528,0.0925828511309837,0.5999312400817871
TierB_synth_severe,0.1155386567115783,0.3477117306680695,0.5603064298629761
TierB_synth_mild,0.001175582408905,0.0042083114150447,0.6273317337036133
TierB_synth_severe,0.2017572522163391,0.7922146238821673,0.5568185448646545
TierB_synth_severe,0.3132418394088745,0.8695423461336139,0.451099693775177
TierB_synth_severe,0.4595516324043274,0.9479221462388218,0.18436896800994873
TierB_synth_severe,0.0682709217071533,0.3808521830615465,0.6626248955726624
TierB_synth_severe,0.1563129425048828,0.740136770120989,0.6125280857086182
TierB_synth_severe,0.2592188715934753,0.8479747501315098,0.5096613764762878
TierB_synth_severe,0.108021855354309,0.2735402419779064,0.566315233707428
TierB_synth_severe,0.1845350265502929,0.62493424513414,0.5277379751205444
TierB_synth_severe,0.205339252948761,0.760652288269332,0.5129337310791016
TierB_synth_severe,0.1904948353767395,0.6475539189900053,0.5082831382751465
TierB_synth_severe,0.3004138469696045,0.7732772225144662,0.36621540784835815
TierB_synth_severe,0.2860267162322998,0.9032088374539716,0.386097252368927
TierB_synth_severe,0.1002756357192993,0.5989123045547247,0.6012188792228699
TierB_synth_severe,0.2330701947212219,0.8113528212100612,0.427010715007782
TierB_synth_severe,0.3303354382514953,0.8416043507817812,0.35615742206573486
TierB_synth_severe,0.368297278881073,0.8524813052345344,0.3264539837837219
TierB_synth_severe,0.3751730918884277,0.8647178789938818,0.31163525581359863
TierB_synth_severe,0.3628144264221191,0.9058463630183547,0.32023847103118896
TierB_synth_severe,0.0814146399497985,0.4449354180829368,0.5879015922546387
TierB_synth_severe,0.1304584145545959,0.7583276682528892,0.5366280674934387
TierB_synth_severe,0.2275240421295166,0.8494221617946975,0.435960590839386
TierB_synth_severe,0.2785744071006775,0.8766145479265806,0.4333801865577698
TierB_synth_severe,0.2916394472122192,0.884432358939497,0.4124605059623718
TierB_synth_mild,0.0495662093162536,0.0295717199184228,0.5613129138946533
TierB_synth_mild,0.0520177483558654,0.053025152957172,0.5690621137619019
TierB_synth_mild,0.0586585998535156,0.1210061182868796,0.5610132217407227
TierB_synth_mild,0.00502210855484,0.0033990482664854,0.5626155138015747
TierB_synth_mild,0.0030059218406677,0.0006798096532971,0.5645880699157715
TierB_synth_mild,0.0020092725753784,0.0,0.5432568788528442
TierB_synth_mild,0.0050004124641418,0.0023793337865398,0.5453893542289734
TierB_synth_severe,0.1480886936187744,0.4466349422161795,0.5395716428756714
TierB_synth_mild,0.1027150154113769,0.1913664174031272,0.5606074333190918
TierB_synth_mild,0.0807426571846008,0.1043507817811013,0.5622930526733398
TierB_synth_mild,0.0577486753463745,0.0455472467709041,0.558498740196228
TierB_synth_mild,0.0379082560539245,0.0234534330387492,0.5627822875976562
TierB_synth_mild,0.0148528814315795,0.0071380013596193,0.5759164094924927
TierB_synth_mild,0.0065483450889587,0.0013596193065942,0.560486912727356
TierB_synth_mild,0.00977224111557,0.0061182868796737,0.5351197719573975
TierB_synth_mild,0.0187656879425048,0.0163154316791298,0.5324187874794006
TierB_synth_mild,0.0288590192794799,0.0282121006118287,0.5400277376174927
TierB_synth_mild,0.0178664922714233,0.0071380013596193,0.5590476989746094
TierB_synth_mild,0.0191960930824279,0.0149558123725357,0.5590044260025024
TierB_synth_mild,0.0429636240005493,0.022093813732155,0.5355401039123535
TierB_synth_mild,0.0172294378280639,0.0149558123725357,0.5101054906845093
TierB_synth_mild,0.0067185759544372,0.0064581917063223,0.5300512313842773
TierB_synth_mild,0.0089548826217651,0.0020394289598912,0.572009801864624
TierB_synth_mild,0.0198268294334411,0.0146159075458871,0.5611746907234192
TierB_synth_mild,0.0066484212875366,0.0074779061862678,0.5303573608398438
TierB_synth_mild,0.0299196243286132,0.1257647858599593,0.4816681742668152
TierB_synth_severe,0.0931437015533447,0.4432358939496941,0.4043843150138855
TierB_synth_severe,0.0691271424293518,0.3443235893949694,0.43252718448638916
TierB_synth_severe,0.1089064478874206,0.5557443915703604,0.37079066038131714
TierB_synth_severe,0.1790118217468261,0.7250169952413325,0.3250225782394409
TierB_synth_mild,0.030726134777069,0.1128484024473147,0.5160303711891174
TierB_synth_severe,0.0457746982574462,0.3249490142760027,0.4580232501029968
TierB_synth_severe,0.0776793360710144,0.4564921821889871,0.42402368783950806
TierB_synth_mild,0.0313382744789123,0.172331747110809,0.5663434267044067
TierB_synth_severe,0.0948490500450134,0.565601631543168,0.5184664726257324
TierB_synth_severe,0.1827586889266967,0.7817811012916384,0.44057220220565796
TierB_synth_severe,0.2174761295318603,0.6023113528212101,0.43427520990371704
TierB_synth_severe,0.2889249920845032,0.7783820530251531,0.33296847343444824
TierB_synth_severe,0.2866370677947998,0.809993201903467,0.2998896837234497
TierB_synth_mild,0.0277323722839355,0.0428280081577159,0.5333442687988281
TierB_synth_mild,0.0055580139160156,0.0054384772263766,0.5415401458740234
TierB_synth_mild,0.0034407973289489,-0.0010197144799455,0.5601390600204468
TierB_synth_mild,0.0089026093482971,-0.0003399048266484,0.5649522542953491
TierB_synth_severe,0.2029783725738525,0.7746430999320191,0.40620189905166626
TierB_synth_severe,0.2437331080436706,0.8827328348062543,0.34179550409317017
TierB_synth_severe,0.3344980478286743,0.919102651257648,0.28518468141555786
TierB_synth_severe,0.2338443398475647,0.3647178789938817,0.42107176780700684
TierB_synth_severe,0.3466135263442993,0.39768864717879,0.3249247074127197
TierB_synth_severe,0.4304447174072265,0.6087695445275323,0.23315668106079102
TierB_synth_severe,0.0918524265289306,0.3460231135282121,0.4811318516731262
TierB_synth_mild,0.0148795843124389,0.1196464989802855,0.5643011927604675
TierB_synth_severe,0.100553810596466,0.3973487423521414,0.48915934562683105
TierB_synth_mild,0.0021873712539672,0.0006798096532971,0.540375828742981
TierB_synth_severe,0.2544984221458435,0.8541808293677771,0.407481849193573
TierB_synth_severe,0.3809601664543152,0.9150237933378654,0.30587661266326904
TierB_synth_severe,0.5501075983047485,0.9496940856560164,0.07262569665908813
TierB_synth_severe,0.1011633872985839,0.6077498300475868,0.592612087726593
TierB_synth_severe,0.2567735314369201,0.8419442556084297,0.40889281034469604
TierB_synth_severe,0.3467559814453125,0.871176070700204,0.3382951617240906
TierB_synth_severe,0.1365926265716552,0.4575118966689327,0.4764205813407898
TierB_synth_severe,0.2486921548843383,0.7284160435078179,0.39909040927886963
TierB_synth_severe,0.2240169048309326,0.7967369136641741,0.43126094341278076
TierB_synth_severe,0.224741518497467,0.619986403806934,0.4346666932106018
TierB_synth_severe,0.3535610437393188,0.826988443235894,0.30972856283187866
TierB_synth_severe,0.3301306962966919,0.8895309313392251,0.34417563676834106
TierB_synth_severe,0.1469886898994445,0.4413012729844413,0.6500892639160156
TierB_synth_severe,0.2342782020568847,0.7543611504007544,0.6149882078170776
TierB_synth_severe,0.3065123558044433,0.8458274398868458,0.5719621777534485
TierB_synth_severe,0.3348117470741272,0.8774163130598774,0.5211888551712036
TierB_synth_severe,0.3422557115554809,0.8778877887788779,0.5153223276138306
TierB_synth_severe,0.337755799293518,0.918906176331919,0.5168151259422302
TierB_synth_severe,0.1266429424285888,0.3422913719943423,0.6415715217590332
TierB_synth_severe,0.1463135480880737,0.5803866100895805,0.636371910572052
TierB_synth_severe,0.1722075343132019,0.742102781706742,0.6292780637741089
TierB_synth_severe,0.2222927808761596,0.8175388967468176,0.6282302737236023
TierB_synth_severe,0.2592212557792663,0.8590287600188591,0.6169770956039429
TierB_synth_mild,0.0782549381256103,0.0414898632720415,0.6169445514678955
TierB_synth_mild,0.0868705511093139,0.0641206977840641,0.6147584915161133
TierB_synth_mild,0.1145427227020263,0.1428571428571429,0.6319999694824219
TierB_synth_mild,0.001518964767456,-0.0004714757190004,0.5133821368217468
TierB_synth_mild,0.001162052154541,-0.0004714757190004,0.5080356597900391
TierB_synth_mild,0.001455545425415,0.0014144271570014,0.5093321800231934
TierB_synth_mild,0.0028217434883117,0.0018859028760018,0.5048224925994873
TierB_synth_severe,0.2244499325752258,0.5294672324375295,0.6522758603096008
TierB_synth_severe,0.182105004787445,0.3177746346063178,0.6431539058685303
TierB_synth_mild,0.1319206953048706,0.1942479962281942,0.6339964866638184
TierB_synth_mild,0.0866474509239196,0.066006600660066,0.6147586107254028
TierB_synth_mild,0.0456218123435974,0.0150872230080151,0.5855048894882202
TierB_synth_mild,0.0126931071281433,0.0146157472890146,0.5045644044876099
TierB_synth_mild,0.0054883360862731,0.0061291843470061,0.5067200064659119
TierB_synth_mild,0.0088137984275817,0.0037718057520037,0.5092319250106812
TierB_synth_mild,0.0145607590675354,0.0094295143800094,0.5004394054412842
TierB_synth_mild,0.0312381386756896,0.0259311645450259,0.5171420574188232
TierB_synth_mild,0.0178923606872558,0.0099009900990099,0.5084749460220337
TierB_synth_mild,0.017398715019226,0.0066006600660065,0.5222971439361572
TierB_synth_mild,0.0336693525314331,0.0122583686940123,0.5167474150657654
TierB_synth_mild,0.0179108381271362,0.0051862329090052,0.5283975601196289
TierB_synth_mild,0.0092588663101196,0.0033003300330033,0.5349268913269043
TierB_synth_mild,0.0067161917686462,0.0023573785950024,0.5185376405715942
TierB_synth_mild,0.0141770839691162,0.0056577086280056,0.5169554948806763
TierB_synth_mild,0.0092813968658447,0.0047147571900046,0.5032805800437927
TierB_synth_mild,0.0304442644119262,0.0792079207920792,0.5022681951522827
TierB_synth_severe,0.089191198348999,0.3979255068363979,0.4999575614929199
TierB_synth_severe,0.0686831474304199,0.2762847713342763,0.5054056644439697
TierB_synth_severe,0.1165917515754699,0.504950495049505,0.5047956109046936
TierB_synth_severe,0.1846041679382324,0.7142857142857143,0.4937642812728882
TierB_synth_mild,0.0058062076568603,0.0056577086280056,0.49941879510879517
TierB_synth_mild,0.0176156163215637,0.0584629891560585,0.5060365200042725
TierB_synth_mild,0.0347058176994323,0.1400282885431401,0.5065895318984985
TierB_synth_mild,0.0367331504821777,0.1018387553041018,0.5745360851287842
TierB_synth_severe,0.0939609408378601,0.4295143800094295,0.5972199440002441
TierB_synth_severe,0.1772876977920532,0.727015558698727,0.587619423866272
TierB_synth_severe,0.189950406551361,0.5921735030645923,0.5359007120132446
TierB_synth_severe,0.2639477252960205,0.8175388967468176,0.44454413652420044
TierB_synth_severe,0.2807486653327942,0.8887317303158887,0.3844028115272522
TierB_synth_mild,0.0045045614242553,0.0004714757190005,0.5264096260070801
TierB_synth_mild,0.0028413534164428,0.0,0.5055241584777832
TierB_synth_mild,0.002983272075653,0.0018859028760018,0.5105727910995483
TierB_synth_mild,0.0053111910820007,0.0047147571900046,0.5015124678611755
TierB_synth_severe,0.1865800023078918,0.6020744931636021,0.5236399173736572
TierB_synth_severe,0.3037000298500061,0.8062234794908063,0.43785667419433594
TierB_synth_severe,0.4009537100791931,0.9231494578029232,0.3542127013206482
TierB_synth_mild,0.0847983956336975,0.0433757661480433,0.51200270652771
TierB_synth_mild,0.2012441754341125,0.1758604431871758,0.5016079545021057
TierB_synth_severe,0.3488103151321411,0.4752475247524752,0.37884271144866943
TierB_synth_severe,0.1291446685791015,0.2329090051862329,0.5593292713165283
TierB_synth_mild,0.0235444903373718,0.024988213107025,0.5070109367370605
TierB_synth_severe,0.136568009853363,0.2545968882602546,0.5472832918167114
TierB_synth_mild,0.001085877418518,0.0004714757190005,0.5104655027389526
TierB_synth_severe,0.3037957549095154,0.851013672795851,0.5420868396759033
TierB_synth_severe,0.4181752800941467,0.9552098066949553,0.4216567873954773
TierB_synth_severe,0.5538375973701477,0.967939651107968,0.15296316146850586
TierB_synth_severe,0.143297016620636,0.4285714285714286,0.652916431427002
TierB_synth_severe,0.2265268564224243,0.7996228194247996,0.6236573457717896
TierB_synth_severe,0.3065600395202636,0.8816595945308817,0.5701593160629272
TierB_synth_severe,0.1533358097076416,0.3630363036303631,0.6233873963356018
TierB_synth_severe,0.295308768749237,0.744931636020745,0.5383749008178711
TierB_synth_severe,0.3651767373085022,0.8703441772748703,0.4598013758659363
TierB_synth_severe,0.2223289012908935,0.6610089580386611,0.5229681134223938
TierB_synth_severe,0.3637764453887939,0.8561999057048562,0.4037020802497864
TierB_synth_severe,0.3762469291687011,0.8943894389438944,0.4098149538040161
TierB_synth_mild,0.0856320858001709,0.1431818181818182,0.5580164194107056
TierB_synth_severe,0.1678261160850525,0.3931818181818182,0.573634147644043
TierB_synth_severe,0.2455851435661316,0.4840909090909091,0.5258504152297974
TierB_synth_severe,0.311459481716156,0.6454545454545455,0.44883280992507935
TierB_synth_severe,0.3519855737686157,0.7431818181818182,0.388937771320343
TierB_synth_severe,0.3734704256057739,0.7636363636363637,0.3565484285354614
TierB_synth_mild,0.0688534379005432,0.0909090909090909,0.5448659658432007
TierB_synth_mild,0.1050744652748107,0.2,0.5410416722297668
TierB_synth_severe,0.1319493055343628,0.3659090909090909,0.5503110885620117
TierB_synth_severe,0.1647877097129821,0.4840909090909091,0.5599819421768188
TierB_synth_severe,0.2177755832672119,0.6090909090909091,0.5526160001754761
TierB_synth_mild,0.0275992751121521,0.0295454545454545,0.6166073083877563
TierB_synth_mild,0.0359004139900207,0.075,0.6373538374900818
TierB_synth_mild,0.0466055870056152,0.1613636363636363,0.6569759845733643
TierB_synth_mild,0.0033596158027648,0.0045454545454546,0.5755791664123535
TierB_synth_mild,0.0016412734985351,-0.0045454545454545,0.5741229057312012
TierB_synth_mild,0.0014237165451049,0.0068181818181818,0.5673378705978394
TierB_synth_mild,0.0033777952194213,0.025,0.566742479801178
TierB_synth_mild,0.1205435395240783,0.1136363636363636,0.5511011481285095
TierB_synth_mild,0.0953624844551086,0.05,0.5572985410690308
TierB_synth_mild,0.0797667503356933,0.0272727272727273,0.5589112043380737
TierB_synth_mild,0.059361457824707,0.0227272727272728,0.5666702389717102
TierB_synth_mild,0.0401378870010376,0.0113636363636363,0.569035530090332
TierB_synth_mild,0.0194770097732543,0.0386363636363636,0.5819123387336731
TierB_synth_mild,0.0085426568984985,0.0318181818181818,0.5825390815734863
TierB_synth_mild,0.0085746645927429,0.0204545454545455,0.5570111870765686
TierB_synth_mild,0.0171011686325073,0.025,0.5502529740333557
TierB_synth_mild,0.0250643491744995,0.0454545454545455,0.557357668876648
TierB_synth_mild,0.0128628015518188,0.0227272727272728,0.5552432537078857
TierB_synth_mild,0.0194604992866516,0.0159090909090909,0.5656366348266602
TierB_synth_mild,0.0364552736282348,0.0295454545454545,0.5675603151321411
TierB_synth_mild,0.0152344703674316,0.0045454545454546,0.5541859269142151
TierB_synth_mild,0.0070336461067199,-0.0068181818181817,0.5590269565582275
TierB_synth_mild,0.0036374330520629,0.0181818181818181,0.5612854957580566
TierB_synth_mild,0.0091370344161987,0.0409090909090908,0.5605887174606323
TierB_synth_mild,0.0041397809982299,0.0113636363636363,0.5637837648391724
TierB_synth_mild,0.0283248424530029,0.0363636363636363,0.5519148111343384
TierB_synth_mild,0.0637521147727966,0.0863636363636364,0.5388225317001343
TierB_synth_mild,0.0703402161598205,0.1068181818181818,0.5372217893600464
TierB_synth_mild,0.0904971957206726,0.1727272727272727,0.5234917402267456
TierB_synth_severe,0.1183899044990539,0.4386363636363637,0.49675238132476807
TierB_synth_mild,0.0072951912879943,0.0113636363636363,0.5548869371414185
TierB_synth_mild,0.0254969596862792,0.0113636363636363,0.5227717161178589
TierB_synth_mild,0.0444538593292236,0.0568181818181818,0.5050385594367981
TierB_synth_mild,0.0374019742012023,0.0522727272727273,0.5140542984008789
TierB_synth_mild,0.0729146003723144,0.1818181818181818,0.5038008093833923
TierB_synth_severe,0.1324621438980102,0.4295454545454545,0.5058123469352722
TierB_synth_severe,0.2071394324302673,0.3522727272727273,0.4399043917655945
TierB_synth_severe,0.304323673248291,0.6818181818181819,0.3714538812637329
TierB_synth_severe,0.3638814091682434,0.7795454545454545,0.32192105054855347
TierB_synth_mild,0.0094242691993713,0.0,0.5719958543777466
TierB_synth_mild,0.0038166642189025,-0.0022727272727272,0.5690403580665588
TierB_synth_mild,0.0009573101997375,0.0068181818181818,0.5647456645965576
TierB_synth_mild,0.001851737499237,0.0068181818181818,0.5612398386001587
TierB_synth_severe,0.146220326423645,0.3318181818181819,0.5165354013442993
TierB_synth_severe,0.2095575928688049,0.4295454545454545,0.4483494758605957
TierB_synth_severe,0.2724757194519043,0.5931818181818183,0.39830541610717773
TierB_synth_mild,0.0264093875885009,0.0113636363636363,0.5697600841522217
TierB_synth_mild,0.0870382189750671,0.0454545454545455,0.5498895645141602
TierB_synth_severe,0.204749047756195,0.2090909090909091,0.46756142377853394
TierB_synth_mild,0.0911830067634582,0.1454545454545455,0.4869428277015686
TierB_synth_mild,0.0300177335739135,0.1159090909090909,0.575238049030304
TierB_synth_mild,0.0884937047958374,0.1636363636363637,0.49395912885665894
TierB_synth_mild,0.0012291669845581,0.0090909090909091,0.5688098669052124
TierB_synth_severe,0.1686393618583679,0.4340909090909091,0.5608443021774292
TierB_synth_severe,0.3482467532157898,0.775,0.39210784435272217
TierB_synth_severe,0.4834862351417541,0.875,0.2207101583480835
TierB_synth_mild,0.086120069026947,0.1636363636363637,0.550740122795105
TierB_synth_severe,0.1724393367767334,0.390909090909091,0.5645154714584351
TierB_synth_severe,0.2997702360153198,0.6772727272727272,0.47146081924438477
TierB_synth_mild,0.1587954759597778,0.2,0.4994732141494751
TierB_synth_severe,0.192138671875,0.265909090909091,0.47283971309661865
TierB_synth_severe,0.2384363412857055,0.4704545454545455,0.4733203053474426
TierB_synth_severe,0.2231523394584655,0.4045454545454545,0.44600582122802734
TierB_synth_severe,0.3358774781227112,0.6909090909090909,0.35728901624679565
TierB_synth_severe,0.367280900478363,0.8204545454545455,0.35400253534317017
TierB_synth_severe,0.1151536107063293,0.6617569700157812,0.5904616117477417
TierB_synth_severe,0.229179561138153,0.843766438716465,0.5470783114433289
TierB_synth_severe,0.3084892630577087,0.8705944239873751,0.48192453384399414
TierB_synth_severe,0.3578222393989563,0.903734876380852,0.4114765524864197
TierB_synth_severe,0.3563157320022583,0.9184639663335088,0.38142454624176025
TierB_synth_severe,0.3499075770378113,0.9300368227248816,0.39418190717697144
TierB_synth_severe,0.0839157700538635,0.5670699631772751,0.5989458560943604
TierB_synth_severe,0.1438787579536438,0.7764334560757495,0.5578843355178833
TierB_synth_severe,0.2113033533096313,0.8611257233035244,0.5202795267105103
TierB_synth_severe,0.2415281534194946,0.8958442924776433,0.48179006576538086
TierB_synth_severe,0.2757059931755066,0.8984744871120462,0.4594866633415222
TierB_synth_mild,0.0310558676719665,0.0168332456601788,0.5907700061798096
TierB_synth_mild,0.0464018583297729,0.0526038926880588,0.5729026794433594
TierB_synth_mild,0.0633213520050048,0.1099421357180431,0.5510728359222412
TierB_synth_mild,0.0022863149642944,0.0026301946344029,0.5554099082946777
TierB_synth_mild,0.0014673471450805,0.0005260389268806,0.5574108362197876
TierB_synth_mild,0.0013657212257385,-0.0010520778537611,0.5590208768844604
TierB_synth_mild,0.003040075302124,0.0026301946344029,0.5696024894714355
TierB_synth_severe,0.1572379469871521,0.6301946344029459,0.5696519613265991
TierB_synth_severe,0.1080014705657959,0.3508679642293529,0.5968429446220398
TierB_synth_severe,0.0936499834060669,0.2293529721199368,0.5970021486282349
TierB_synth_mild,0.0801014304161071,0.1483429773803261,0.5913110971450806
TierB_synth_mild,0.0689858198165893,0.0988953182535508,0.5799698233604431
TierB_synth_mild,0.0100266933441162,0.0168332456601788,0.5495929718017578
TierB_synth_mild,0.0051966309547424,0.0042083114150447,0.5606818199157715
TierB_synth_mild,0.0135418176651,0.0142030510257759,0.5137760639190674
TierB_synth_mild,0.0234121084213256,0.0347185691741188,0.4869634509086609
TierB_synth_mild,0.0491639971733093,0.124145186743819,0.4511948227882385
TierB_synth_mild,0.0313817262649536,0.0473435034192529,0.4724729657173157
TierB_synth_mild,0.0210566520690917,0.0142030510257759,0.549258828163147
TierB_synth_mild,0.0350641012191772,0.0320883745397159,0.5099743604660034
TierB_synth_mild,0.015115737915039,0.015255128879537,0.541533350944519
TierB_synth_mild,0.0086236596107482,0.006312467122567,0.5525455474853516
TierB_synth_mild,0.0103794336318969,0.0147290899526565,0.5096893310546875
TierB_synth_mild,0.0185503363609313,0.0263019463440294,0.4941309094429016
TierB_synth_mild,0.0064783096313476,0.0057864281956864,0.5504739284515381
TierB_synth_mild,0.0284703373908996,0.1388742766964755,0.5312855243682861
TierB_synth_severe,0.0771536231040954,0.427669647553919,0.4939855933189392
TierB_synth_severe,0.0538339018821716,0.336664913203577,0.5104309320449829
TierB_synth_severe,0.1057954430580139,0.5465544450289321,0.4590085744857788
TierB_synth_severe,0.201115071773529,0.7211993687532877,0.40214377641677856
TierB_synth_mild,0.0346015691757202,0.0668069437138347,0.5625976324081421
TierB_synth_severe,0.0487914681434631,0.2519726459758021,0.5336153507232666
TierB_synth_severe,0.0608270764350891,0.3645449763282482,0.5012412071228027
TierB_synth_severe,0.0335556268692016,0.2856391372961598,0.5331597924232483
TierB_synth_severe,0.0649468302726745,0.6096791162546028,0.5720482468605042
TierB_synth_severe,0.1277180314064026,0.8416622830089426,0.5536582469940186
TierB_synth_severe,0.155305802822113,0.4639663335086796,0.5613061189651489
TierB_synth_severe,0.2411566972732544,0.6880589163598105,0.44939595460891724
TierB_synth_severe,0.2629439234733581,0.6843766438716465,0.37149500846862793
TierB_synth_mild,0.0108991861343383,0.0047343503419252,0.5269732475280762
TierB_synth_mild,0.0032830238342285,0.0005260389268806,0.5503008365631104
TierB_synth_mild,0.0018367767333984,-0.0005260389268806,0.5658237934112549
TierB_synth_mild,0.003769040107727,0.0005260389268806,0.561103105545044
TierB_synth_severe,0.2212947607040405,0.6964755391899,0.4294481873512268
TierB_synth_severe,0.4741557240486145,0.9063650710152552,0.1708725094795227
TierB_synth_severe,0.4363673329353332,0.8616517622304051,0.18612104654312134
TierB_synth_mild,0.1962116360664367,0.0520778537611783,0.47408056259155273
TierB_synth_severe,0.3520225882530212,0.2977380326144134,0.37015199661254883
TierB_synth_severe,0.4567990303039551,0.6012624934245134,0.22846025228500366
TierB_synth_severe,0.268593966960907,0.6964755391899,0.4220202565193176
TierB_synth_mild,0.0264516472816467,0.0615465544450288,0.5519008040428162
TierB_synth_severe,0.2732900381088257,0.6954234613361389,0.405220627784729
TierB_synth_mild,0.0017578601837158,-0.0021041557075223,0.5559461116790771
TierB_synth_severe,0.2669028043746948,0.8311415044713308,0.49954134225845337
TierB_synth_severe,0.4208733439445495,0.891109942135718,0.3225541114807129
TierB_synth_severe,0.5246890187263489,0.9489742240925828,0.129133939743042
TierB_synth_severe,0.1239548325538635,0.6649132035770646,0.5836305022239685
TierB_synth_severe,0.2493796348571777,0.8390320883745397,0.5294246673583984
TierB_synth_severe,0.3255391120910644,0.8958442924776433,0.42177194356918335
TierB_synth_severe,0.1202654242515564,0.5391899000526039,0.527827262878418
TierB_synth_severe,0.1905548572540283,0.7390846922672278,0.49226266145706177
TierB_synth_severe,0.2269604206085205,0.8300894266175697,0.44468629360198975
TierB_synth_severe,0.1964963674545288,0.6533403471856918,0.5569457411766052
TierB_synth_severe,0.2997545599937439,0.8390320883745397,0.42309248447418213
TierB_synth_severe,0.3102933168411255,0.8779589689637033,0.39342761039733887
TierB_synth_severe,0.16453617811203,0.7766825288919103,0.5011298656463623
TierB_synth_severe,0.3071773648262024,0.8528212100611828,0.37082183361053467
TierB_synth_severe,0.3763613700866699,0.8643779741672332,0.3021004796028137
TierB_synth_severe,0.4048559665679931,0.8793337865397689,0.2537526488304138
TierB_synth_severe,0.4075461030006408,0.8813732154996601,0.2457243800163269
TierB_synth_severe,0.388210117816925,0.8837525492861998,0.23543918132781982
TierB_synth_severe,0.1180219650268554,0.7154996600951733,0.5297021865844727
TierB_synth_severe,0.1963766813278198,0.8286879673691366,0.42931514978408813
TierB_synth_severe,0.2878159880638122,0.8596193065941536,0.3399656414985657
TierB_synth_severe,0.3432522416114807,0.8694765465669613,0.285064697265625
TierB_synth_severe,0.3585482835769653,0.8735554044867437,0.2623143196105957
TierB_synth_mild,0.0283390879631042,0.0343303874915024,0.5659626722335815
TierB_synth_mild,0.0399254560470581,0.0812372535690006,0.5523483753204346
TierB_synth_mild,0.0596418380737304,0.1638341264445955,0.5384733080863953
TierB_synth_mild,0.0036589503288269,0.0037389530931338,0.5469191074371338
TierB_synth_mild,0.0017594695091247,0.000679809653297,0.5331056118011475
TierB_synth_mild,0.0026420354843139,-0.0010197144799456,0.5405607223510742
TierB_synth_mild,0.0075604915618896,0.0057783820530251,0.556290864944458
TierB_synth_severe,0.2173988223075866,0.7290958531611149,0.4632030129432678
TierB_synth_severe,0.1527156233787536,0.4938817131203263,0.5373468399047852
TierB_synth_severe,0.1355617642402649,0.3640380693405847,0.5488595962524414
TierB_synth_severe,0.1171696782112121,0.2630863358259687,0.5665446519851685
TierB_synth_mild,0.1064022183418273,0.1964649898028552,0.5543075799942017
TierB_synth_mild,0.0111604928970336,0.0033990482664854,0.5575811862945557
TierB_synth_mild,0.0063164830207824,0.0010197144799456,0.5563864707946777
TierB_synth_mild,0.0071300864219665,0.0135961930659415,0.5223162174224854
TierB_synth_mild,0.0148509740829467,0.0282121006118286,0.49758458137512207
TierB_synth_mild,0.0211682915687561,0.0462270564242012,0.48932862281799316
TierB_synth_mild,0.0136321187019348,0.0210740992522093,0.5020961761474609
TierB_synth_mild,0.0153350830078125,0.004418762746431,0.537053108215332
TierB_synth_mild,0.0263739824295043,0.0207341944255609,0.5257664322853088
TierB_synth_mild,0.0274885296821594,0.0207341944255609,0.5333847999572754
TierB_synth_mild,0.0114534497261047,0.0081577158395649,0.5363128185272217
TierB_synth_mild,0.0093156695365905,0.0061182868796737,0.5348427295684814
TierB_synth_mild,0.0162691473960876,0.0156356220258327,0.5168555974960327
TierB_synth_mild,0.0060526728630065,0.0088375254928619,0.5393904447555542
TierB_synth_mild,0.0337563753128051,0.1801495581237253,0.5065587162971497
TierB_synth_severe,0.1252637505531311,0.6046906866077498,0.43115466833114624
TierB_synth_severe,0.0864465832710266,0.4728076138681169,0.434647798538208
TierB_synth_severe,0.157430350780487,0.7148198504418763,0.35789650678634644
TierB_synth_severe,0.274623155593872,0.8602991162474507,0.26631760597229004
TierB_synth_severe,0.0394501090049743,0.2015635622025833,0.518044650554657
TierB_synth_severe,0.0697757005691528,0.4493541808293677,0.4768284559249878
TierB_synth_severe,0.1064538359642028,0.63256288239293,0.4150733947753906
TierB_synth_severe,0.0383491516113281,0.3687967369136642,0.48183971643447876
TierB_synth_severe,0.1038456559181213,0.7637661454792658,0.42788225412368774
TierB_synth_severe,0.1887816786766052,0.8667573079537729,0.37809914350509644
TierB_synth_severe,0.1357331871986389,0.4316791298436437,0.5253999829292297
TierB_synth_severe,0.2124457359313964,0.623725356900068,0.4070460796356201
TierB_synth_severe,0.2279042601585388,0.7117607070020394,0.34166866540908813
TierB_synth_mild,0.0198618173599243,0.0445275322909585,0.4734044671058655
TierB_synth_mild,0.005445659160614,0.0084976206662135,0.5114362239837646
TierB_synth_mild,0.0039426684379577,-0.0040788579197824,0.5603353381156921
TierB_synth_mild,0.0072249174118041,-0.0020394289598911,0.566862165927887
TierB_synth_severe,0.2046643495559692,0.8042148198504419,0.36515378952026367
TierB_synth_severe,0.4440854787826538,0.9024473147518696,0.17832523584365845
TierB_synth_severe,0.4160664677619934,0.9269204622705642,0.1927403211593628
TierB_synth_severe,0.2877922058105469,0.3191706322229776,0.37811362743377686
TierB_synth_severe,0.3813479542732239,0.6026512576478587,0.3151148557662964
TierB_synth_severe,0.4379709362983703,0.7508497620666214,0.22949886322021484
